name,type,address,latitude,longitude,opening_hours,freguesia
,yes,nan nan,41.15588520938103,-8.610197524673724,,Porto
,yes,nan nan,41.15601378939661,-8.61019550194041,,Porto
,yes,nan nan,41.15606482041667,-8.610196881169838,,Porto
,yes,nan nan,41.156113836274585,-8.610193252539792,,Porto
,yes,nan nan,41.15617643010752,-8.610208521116911,,Porto
,yes,nan nan,41.15626926253536,-8.610491256984396,,Porto
,yes,nan nan,41.1561334155269,-8.610645734390172,,Porto
,yes,nan nan,41.1562104,-8.6105735,,Porto
,yes,nan nan,41.15587705111997,-8.611248847763871,,Porto
,yes,nan nan,41.15592810695022,-8.61097372626293,,Porto
,yes,nan nan,41.1559221,-8.611041199999999,,Porto
,yes,nan nan,41.15591008011828,-8.611104946522792,,Porto
,yes,nan nan,41.15589896947579,-8.611163802784048,,Porto
,yes,nan nan,41.155917755485525,-8.611378329402053,,Porto
,yes,nan nan,41.155835647652346,-8.6114681652282,,Porto
,yes,nan nan,41.15546418091187,-8.610465906158568,,Porto
,yes,nan nan,41.15568223045575,-8.61100676110798,,Porto
,yes,nan nan,41.155685174261976,-8.610917113550034,,Porto
,yes,nan nan,41.15569049382197,-8.610831470605676,,Porto
,yes,nan nan,41.15566468134895,-8.610650007228319,,Porto
,yes,nan nan,41.15569831107003,-8.610718588906462,,Porto
,yes,nan nan,41.15575757648416,-8.610729823515838,,Porto
,yes,nan nan,41.15773417569836,-8.608868083402038,,Porto
,yes,nan nan,41.157834244523656,-8.608783917260103,,Porto
,yes,nan nan,41.15778453048069,-8.608854155929889,,Porto
,yes,nan nan,41.15783994201455,-8.608120561626789,,Porto
,yes,nan nan,41.1577739,-8.608142749999999,,Porto
,yes,nan nan,41.157726944594145,-8.60816881791151,,Porto
,yes,nan nan,41.15748864469681,-8.60903048776651,,Porto
,yes,nan nan,41.15752063966154,-8.608915497123542,,Porto
,yes,nan nan,41.15754007464311,-8.608847539931556,,Porto
,yes,nan nan,41.157556936611876,-8.608745226801837,,Porto
,yes,nan nan,41.15757557116794,-8.608618061813411,,Porto
,yes,nan nan,41.15757808781886,-8.608525541541505,,Porto
,yes,nan nan,41.15758375625793,-8.608459345500277,,Porto
,yes,nan nan,41.157588778890045,-8.608393600532168,,Porto
,yes,nan nan,41.15760011560561,-8.608328285572584,,Porto
,yes,nan nan,41.1576179678454,-8.60821210541503,,Porto
,yes,nan nan,41.15800999681364,-8.60802003292232,,Porto
,yes,nan nan,41.15806224999999,-8.607974200000001,,Porto
,yes,nan nan,41.15812536011321,-8.607949674464342,,Porto
,yes,nan nan,41.15819022481467,-8.607927359614933,,Porto
,yes,nan nan,41.15831824029717,-8.607967910620426,,Porto
,yes,nan nan,41.15871399963777,-8.607986175744411,,Porto
,yes,nan nan,41.15841115152297,-8.607813768235076,,Porto
,yes,nan nan,41.15846679568034,-8.607793862675619,,Porto
,yes,nan nan,41.15851071622609,-8.607769925791942,,Porto
,yes,nan nan,41.15855765,-8.607744399999998,,Porto
,yes,nan nan,41.1586030342059,-8.607719725869078,,Porto
,yes,nan nan,41.15865436677369,-8.607691727965832,,Porto
,yes,nan nan,41.158177673326165,-8.608623997223027,,Porto
,yes,nan nan,41.15825154174739,-8.608591591187494,,Porto
,yes,nan nan,41.15838232532754,-8.60853110140415,,Porto
,yes,nan nan,41.15851284689453,-8.608466080439266,,Porto
,yes,nan nan,41.15858533291369,-8.608419678222255,,Porto
,yes,nan nan,41.158644982051115,-8.608392222162745,,Porto
,yes,nan nan,41.15870245,-8.6083657,,Porto
,yes,nan nan,41.158752199867614,-8.608342766439185,,Porto
,yes,nan nan,41.15880524997837,-8.608318333297097,,Porto
,yes,nan nan,41.15887335834289,-8.60829000820914,,Porto
,yes,nan nan,41.1593301,-8.608075900000001,,Porto
,yes,nan nan,41.159284899999996,-8.608100250000001,,Porto
,yes,nan nan,41.15943557328496,-8.608010977773853,,Porto
,yes,nan nan,41.15954416320425,-8.607966063662763,,Porto
,yes,nan nan,41.15958530489478,-8.607946422609563,,Porto
,yes,nan nan,41.15965038609423,-8.607915203398628,,Porto
,yes,nan nan,41.15974189510645,-8.607872849112317,,Porto
,yes,nan nan,41.15920691827539,-8.608147293606496,,Porto
,yes,nan nan,41.15899339999999,-8.6080307,,Porto
,yes,nan nan,41.15906595174572,-8.608203052726354,,Porto
,yes,nan nan,41.1590825023974,-8.607017996667231,,Porto
,yes,nan nan,41.160137636572095,-8.604699417697669,,Porto
,yes,nan nan,41.16018201778848,-8.604699997699514,,Porto
,yes,nan nan,41.160291130030956,-8.6046742612648,,Porto
,yes,nan nan,41.16037191320115,-8.604787881361021,,Porto
,yes,nan nan,41.16043643799906,-8.605142167935314,,Porto
,yes,nan nan,41.160347235588,-8.605267866971966,,Porto
,yes,nan nan,41.160296904899226,-8.60529070685368,,Porto
,yes,nan nan,41.1602582879977,-8.605315426331856,,Porto
,yes,nan nan,41.16020626407376,-8.60538172541498,,Porto
,yes,nan nan,41.160135149999995,-8.6054271,,Porto
,yes,nan nan,41.16007963199778,-8.605462561823009,,Porto
,yes,nan nan,41.15997755266963,-8.605459315870128,,Porto
,yes,nan nan,41.1598514,-8.605534700000002,,Porto
,yes,nan nan,41.15990155,-8.6055027,,Porto
,yes,nan nan,41.159804037544895,-8.605564981586681,,Porto
,yes,nan nan,41.15987515,-8.6047573,,Porto
,yes,nan nan,41.159433643770875,-8.604709051595615,,Porto
,yes,nan nan,41.15921838358401,-8.604690134829246,,Porto
,yes,nan nan,41.15916682248719,-8.604697241077613,,Porto
,yes,nan nan,41.15910075371597,-8.604698824658293,,Porto
,yes,nan nan,41.15893028890015,-8.604769038247884,,Porto
,yes,nan nan,41.15908753372029,-8.605251205780924,,Porto
,yes,nan nan,41.15904718170364,-8.605185102858654,,Porto
,yes,nan nan,41.15911724839477,-8.605347297206821,,Porto
,yes,nan nan,41.15914100000001,-8.605484300000002,,Porto
,yes,nan nan,41.1593967133965,-8.605871300895824,,Porto
,yes,nan nan,41.15934396036997,-8.6059036318867,,Porto
,yes,nan nan,41.16023455200087,-8.604662524089731,,Porto
,yes,nan nan,41.165850549021684,-8.610781993463352,,Porto
,yes,nan nan,41.16592486859399,-8.61077289000886,,Porto
,yes,nan nan,41.166059224661254,-8.610785788042335,,Porto
,yes,nan nan,41.16614447775496,-8.610767125918777,,Porto
,yes,nan nan,41.166210099999994,-8.610796099999998,,Porto
,yes,nan nan,41.166296616030785,-8.610755442289811,,Porto
,yes,nan nan,41.16642590203772,-8.610749398410677,,Porto
,yes,nan nan,41.16649325287966,-8.610757000003286,,Porto
,yes,nan nan,41.16667520855471,-8.610752702713071,,Porto
,yes,nan nan,41.16544086000839,-8.610096865873619,,Porto
,yes,nan nan,41.16560542282093,-8.610005540804886,,Porto
,yes,nan nan,41.165712741572825,-8.61001705429204,,Porto
,yes,nan nan,41.165839174033096,-8.610007340179708,,Porto
,yes,nan nan,41.166015525998596,-8.60999385812542,,Porto
,yes,nan nan,41.166592800000004,-8.60959195,,Porto
,yes,nan nan,41.1665873614059,-8.609517602405871,,Porto
,yes,nan nan,41.16659261110638,-8.609701891407537,,Porto
,yes,nan nan,41.16659127737448,-8.60980204079186,,Porto
,yes,nan nan,41.16659655113394,-8.609886874499223,,Porto
,yes,nan nan,41.16661430894705,-8.609968141000794,,Porto
,yes,nan nan,41.16663062397166,-8.61011903994593,,Porto
,yes,nan nan,41.166636026094196,-8.610205344629591,,Porto
,yes,nan nan,41.16663108244921,-8.610289417139738,,Porto
,yes,nan nan,41.16663528715411,-8.61036277983717,,Porto
,yes,nan nan,41.166639700000005,-8.6104397,,Porto
,yes,nan nan,41.166332673093436,-8.60944910219815,,Porto
,yes,nan nan,41.16509945186999,-8.610781438799332,,Porto
,yes,nan nan,41.16502566863761,-8.61080456633328,,Porto
,yes,nan nan,41.16497728400323,-8.61082232191044,,Porto
,yes,nan nan,41.16484030516167,-8.61082827457943,,Porto
,yes,nan nan,41.164763225556506,-8.610810908686535,,Porto
,yes,nan nan,41.16470771668972,-8.610817758324792,,Porto
,yes,nan nan,41.16461104663089,-8.610830225843516,,Porto
,yes,nan nan,41.16466271881782,-8.610559812833765,,Porto
,yes,nan nan,41.16463447497904,-8.61034601430714,,Porto
,yes,nan nan,41.16553414999999,-8.6086619,,Porto
,yes,nan nan,41.16515877535326,-8.608667215099215,,Porto
,yes,nan nan,41.16508447691348,-8.60868061794459,,Porto
,yes,nan nan,41.16488425000001,-8.6088307,,Porto
,yes,nan nan,41.1646549282042,-8.608687186139743,,Porto
,yes,nan nan,41.16463585060555,-8.609056553899373,,Porto
,yes,nan nan,41.1646744980399,-8.609269759656375,,Porto
,yes,nan nan,41.1646749039354,-8.609489792082657,,Porto
,yes,nan nan,41.1646846746235,-8.609602740751095,,Porto
,yes,nan nan,41.16468675,-8.609725799999998,,Porto
,yes,nan nan,41.164737939798904,-8.609861591591805,,Porto
,yes,nan nan,41.16473693896731,-8.609946601315034,,Porto
,yes,nan nan,41.16470187090357,-8.610026639435803,,Porto
,yes,nan nan,41.164682524346695,-8.610092060082913,,Porto
,yes,nan nan,41.16469445,-8.6101552,,Porto
,yes,nan nan,41.164673024614,-8.60661976231964,,Porto
,yes,nan nan,41.16463763483023,-8.60648610882974,,Porto
,yes,nan nan,41.16501905,-8.606747549999998,,Porto
,yes,nan nan,41.164886076229614,-8.60673558301462,,Porto
,yes,nan nan,41.16494359971187,-8.606505498545552,,Porto
,yes,nan nan,41.16448382260333,-8.606517240526644,,Porto
,yes,nan nan,41.164535550000004,-8.60672695,,Porto
,yes,nan nan,41.1645380611187,-8.606916000578831,,Porto
,yes,nan nan,41.16456403906108,-8.607096075453542,,Porto
,yes,nan nan,41.164567678921486,-8.607309769153828,,Porto
,yes,nan nan,41.164663194399616,-8.607676262561373,,Porto
,yes,nan nan,41.16460297575929,-8.608073755454084,,Porto
,yes,nan nan,41.164605339275305,-8.6081598757028,,Porto
,yes,nan nan,41.1646351122518,-8.60834177345166,,Porto
,yes,nan nan,41.164849950000004,-8.60830255,,Porto
,yes,nan nan,41.16491121810722,-8.60830488229836,,Porto
,yes,nan nan,41.165013237336034,-8.608298180928925,,Porto
,yes,nan nan,41.16507203819021,-8.608276178363978,,Porto
,yes,nan nan,41.16516790000001,-8.6082772,,Porto
,yes,nan nan,41.165225050000004,-8.608276400000001,,Porto
,yes,nan nan,41.16547378401287,-8.608217648833882,,Porto
,yes,nan nan,41.165524930396856,-8.607618639068553,,Porto
,yes,nan nan,41.16553171992356,-8.607828209793723,,Porto
,yes,nan nan,41.16569877532732,-8.607253776785292,,Porto
,yes,nan nan,41.16723011573425,-8.61072064241105,,Porto
,yes,nan nan,41.16715104641004,-8.610695245822686,,Porto
,yes,nan nan,41.167101874907786,-8.610742428257153,,Porto
,yes,nan nan,41.167047203892245,-8.610742751939457,,Porto
,yes,nan nan,41.16691101546928,-8.610682829772811,,Porto
,yes,nan nan,41.16689694117145,-8.610443374678589,,Porto
,yes,nan nan,41.16688490370313,-8.610343224988567,,Porto
,yes,nan nan,41.166865823192246,-8.610271743950445,,Porto
,yes,nan nan,41.166860927103194,-8.610202104597844,,Porto
,yes,nan nan,41.16685604999999,-8.6101329,,Porto
,yes,nan nan,41.16684935005111,-8.610055449852911,,Porto
,yes,nan nan,41.16684432293634,-8.609984545240943,,Porto
,yes,nan nan,41.16683919824998,-8.609912207996462,,Porto
,yes,nan nan,41.1668251,-8.609836450000001,,Porto
,yes,nan nan,41.16682045,-8.609770450000001,,Porto
,yes,nan nan,41.1668155,-8.60970055,,Porto
,yes,nan nan,41.16680995000001,-8.6096221,,Porto
,yes,nan nan,41.16680182596306,-8.609409462749566,,Porto
,yes,nan nan,41.16692417344996,-8.609437065775865,,Porto
,yes,nan nan,41.167033074603026,-8.609493338820297,,Porto
,yes,nan nan,41.167098733961936,-8.609555590962922,,Porto
,yes,nan nan,41.16715522195627,-8.609582743565857,,Porto
,yes,nan nan,41.167234545814416,-8.609606655666902,,Porto
,yes,nan nan,41.167302887906594,-8.609654148350689,,Porto
,yes,nan nan,41.167398085740004,-8.609856079150159,,Porto
,yes,nan nan,41.167412659404704,-8.609785023413725,,Porto
,yes,nan nan,41.16738794264038,-8.609675990933871,,Porto
,yes,nan nan,41.167413163562934,-8.610005411022971,,Porto
,yes,nan nan,41.16743148383487,-8.610075516945502,,Porto
,yes,nan nan,41.167434779431844,-8.610147814828277,,Porto
,yes,nan nan,41.16743219729066,-8.610217095246325,,Porto
,yes,nan nan,41.167441214618364,-8.610321746190696,,Porto
,yes,nan nan,41.167429539237546,-8.61063089004182,,Porto
,yes,nan nan,41.15522956874392,-8.60295811968216,,Porto
,yes,nan nan,41.155177195384304,-8.603001786672216,,Porto
,yes,nan nan,41.15512544828355,-8.603026836725814,,Porto
,yes,nan nan,41.15504124910338,-8.603023239480825,,Porto
,yes,nan nan,41.155144084053546,-8.604494718549358,,Porto
,yes,nan nan,41.155076903839834,-8.6045218161431,,Porto
,yes,nan nan,41.154946965126996,-8.604529868458366,,Porto
,yes,nan nan,41.15490601599583,-8.604339622356893,,Porto
,yes,nan nan,41.15488083336402,-8.604122638575868,,Porto
,yes,nan nan,41.16694081349756,-8.614735867103915,,Porto
,yes,nan nan,41.16728567134568,-8.61532641958131,,Porto
,yes,nan nan,41.16735653576321,-8.615522254885537,,Porto
,yes,nan nan,41.16794468757981,-8.610343394145433,,Porto
,yes,nan nan,41.16789487923603,-8.610400544650084,,Porto
,yes,nan nan,41.167618324684256,-8.60966253737301,,Porto
,yes,nan nan,41.16820280680287,-8.609552729444236,,Porto
,yes,nan nan,41.167677444724426,-8.610514567628579,,Porto
,yes,nan nan,41.16785155038886,-8.610470249178233,,Porto
,yes,nan nan,41.168001048595386,-8.610219599005681,,Porto
,yes,nan nan,41.16808372968452,-8.610098983507323,,Porto
,yes,nan nan,41.16819359895795,-8.609990583478346,,Porto
,yes,nan nan,41.16827769887728,-8.609876366567,,Porto
,yes,nan nan,41.16829797608035,-8.60971405467508,,Porto
,yes,nan nan,41.16816287780868,-8.609481395706561,,Porto
,yes,nan nan,41.16808899223534,-8.609399152546532,,Porto
,yes,nan nan,41.16799120277662,-8.609475549743529,,Porto
,yes,nan nan,41.167878800000004,-8.60953785,,Porto
,yes,nan nan,41.16774505958549,-8.60960539362322,,Porto
,yes,nan nan,41.167659550390105,-8.609827169457011,,Porto
,yes,nan nan,41.16761259263513,-8.609941743597972,,Porto
,yes,nan nan,41.16761819682225,-8.61001321862072,,Porto
,yes,nan nan,41.167623393646004,-8.610087226517564,,Porto
,yes,nan nan,41.16765192317012,-8.610155627673691,,Porto
,yes,nan nan,41.167656698069926,-8.61022445659009,,Porto
,yes,nan nan,41.16766472955809,-8.61033661249584,,Porto
,yes,nan nan,41.167823934159685,-8.610518759483629,,Porto
,yes,nan nan,41.167796641382274,-8.610561012090812,,Porto
,yes,nan nan,41.167708045573555,-8.610645852530142,,Porto
,yes,nan nan,41.167672614546674,-8.610447282244984,,Porto
,yes,nan nan,41.16711042693345,-8.609192464004005,,Porto
,yes,nan nan,41.16699105,-8.6090756,,Porto
,yes,nan nan,41.166911687753206,-8.608975021002559,,Porto
,yes,nan nan,41.16680402755283,-8.608823943981909,,Porto
,yes,nan nan,41.16673545284367,-8.608630360514358,,Porto
,yes,nan nan,41.16670811591068,-8.608169017271209,,Porto
,yes,nan nan,41.16686755423565,-8.60823348576804,,Porto
,yes,nan nan,41.16696326027961,-8.608336414395906,,Porto
,yes,nan nan,41.16699184455832,-8.60837805273238,,Porto
,yes,nan nan,41.16729652025296,-8.608937311116174,,Porto
,yes,nan nan,41.167164650000004,-8.60883545,,Porto
,yes,nan nan,41.167046189501015,-8.60857671047323,,Porto
,yes,nan nan,41.16840205,-8.608390000000002,,Porto
,yes,nan nan,41.168471233313234,-8.608146338100507,,Porto
,yes,nan nan,41.167332449999996,-8.609372350000001,,Porto
,yes,nan nan,41.167391300000006,-8.6094015,,Porto
,yes,nan nan,41.16762230000001,-8.608726100000002,,Porto
,yes,nan nan,41.16803321333741,-8.608577744879561,,Porto
,yes,nan nan,41.16811468787516,-8.608937047346037,,Porto
,yes,nan nan,41.16802465000001,-8.60911085,,Porto
,yes,nan nan,41.16794854890864,-8.60915023202517,,Porto
,yes,nan nan,41.16788725026069,-8.609181917028241,,Porto
,yes,nan nan,41.1678231,-8.6092151,,Porto
,yes,nan nan,41.167753899020454,-8.609250882134722,,Porto
,yes,nan nan,41.167682851675636,-8.609287618464682,,Porto
,yes,nan nan,41.1676078,-8.60932645,,Porto
,yes,nan nan,41.167538,-8.609362550000002,,Porto
,yes,nan nan,41.167890346966814,-8.607569032040647,,Porto
,yes,nan nan,41.16784633203085,-8.60760110536112,,Porto
,yes,nan nan,41.16779211186487,-8.607619807367742,,Porto
,yes,nan nan,41.16769855727746,-8.607662647831626,,Porto
,yes,nan nan,41.16761851476635,-8.60773611906757,,Porto
,yes,nan nan,41.167537652811895,-8.60775984373168,,Porto
,yes,nan nan,41.167434168405485,-8.60774159204717,,Porto
,yes,nan nan,41.1673871344154,-8.607769781904299,,Porto
,yes,nan nan,41.167341353996505,-8.607795877034008,,Porto
,yes,nan nan,41.16730162675222,-8.607824271403148,,Porto
,yes,nan nan,41.16725571407503,-8.60784861130277,,Porto
,yes,nan nan,41.16720701040279,-8.607867579817704,,Porto
,yes,nan nan,41.16715558704738,-8.607896719821825,,Porto
,yes,nan nan,41.16709489119731,-8.607924899901306,,Porto
,yes,nan nan,41.16701858791766,-8.608003304513552,,Porto
,yes,nan nan,41.166881308675386,-8.607370946275289,,Porto
,yes,nan nan,41.16711730000001,-8.607389550000002,,Porto
,yes,nan nan,41.1671871,-8.607537599999999,,Porto
,yes,nan nan,41.167166022351225,-8.607492892654845,,Porto
,yes,nan nan,41.16714181963098,-8.60744151157785,,Porto
,yes,nan nan,41.16707570794647,-8.607323250774524,,Porto
,yes,nan nan,41.1670197,-8.607278500000001,,Porto
,yes,nan nan,41.16698291790858,-8.607251557013694,,Porto
,yes,nan nan,41.16692523283273,-8.60720669802894,,Porto
,yes,nan nan,41.16686777835914,-8.607158895600037,,Porto
,yes,nan nan,41.16675358355496,-8.606995527592664,,Porto
,yes,nan nan,41.16678099999999,-8.6070406,,Porto
,yes,nan nan,41.1668110844061,-8.607083695083647,,Porto
,yes,nan nan,41.166837065890014,-8.607120954051508,,Porto
,yes,nan nan,41.166762532853525,-8.606937951822836,,Porto
,yes,nan nan,41.16675494232145,-8.606881002482147,,Porto
,yes,nan nan,41.16673336854879,-8.60681929749369,,Porto
,yes,nan nan,41.16670987353166,-8.6067088365808,,Porto
,yes,nan nan,41.166916908297665,-8.606705256379348,,Porto
,yes,nan nan,41.16697447485751,-8.606729827876118,,Porto
,yes,nan nan,41.167021407640455,-8.60670835770957,,Porto
,yes,nan nan,41.1670943752809,-8.60670012628203,,Porto
,yes,nan nan,41.16717075304306,-8.606740872649256,,Porto
,yes,nan nan,41.167324175750466,-8.606723460156823,,Porto
,yes,nan nan,41.167503778498016,-8.606714008185335,,Porto
,yes,nan nan,41.16777625,-8.6066944,,Porto
,yes,nan nan,41.16801336649811,-8.60746719316368,,Porto
,yes,nan nan,41.168039550280625,-8.607399083079692,,Porto
,yes,nan nan,41.1680986413932,-8.607290480229334,,Porto
,apartments,nan nan,41.168150338030685,-8.606996709008918,,Porto
,apartments,nan nan,41.168345719096926,-8.606739034101476,,Porto
,yes,nan nan,41.16867557253597,-8.606942555287059,,Porto
,yes,nan nan,41.16864109512695,-8.606913637620782,,Porto
,yes,nan nan,41.16860715000001,-8.60687985,,Porto
,yes,nan nan,41.16857170416206,-8.606844613244427,,Porto
,yes,nan nan,41.168380728930764,-8.607205353873837,,Porto
,yes,nan nan,41.168465813995454,-8.607782084555655,,Porto
,yes,nan nan,41.168440020926205,-8.607731766223722,,Porto
,yes,nan nan,41.1684126133536,-8.60768001408576,,Porto
,yes,nan nan,41.168388234047875,-8.607626856134788,,Porto
,yes,nan nan,41.16835261741113,-8.60757104128959,,Porto
,yes,nan nan,41.16834367365994,-8.607369814705601,,Porto
,yes,nan nan,41.168302177830405,-8.607424370241866,,Porto
,yes,nan nan,41.168260907631904,-8.607486762490954,,Porto
,yes,nan nan,41.1682083979708,-8.607509856591259,,Porto
,yes,nan nan,41.16815764972482,-8.607559283309856,,Porto
,yes,nan nan,41.16811496700146,-8.607941919105604,,Porto
,yes,nan nan,41.16815143519132,-8.607980539822986,,Porto
,yes,nan nan,41.168078103107995,-8.607906903774543,,Porto
,yes,nan nan,41.16805910652447,-8.60785871154408,,Porto
,yes,nan nan,41.16803564999999,-8.60783205,,Porto
,yes,nan nan,41.16775098573412,-8.607914475146147,,Porto
,yes,nan nan,41.1676187219497,-8.607973121836906,,Porto
,yes,nan nan,41.16745753601085,-8.608041407563215,,Porto
,yes,nan nan,41.167335825497254,-8.608097815576912,,Porto
,yes,nan nan,41.167167908717715,-8.608161907810425,,Porto
,yes,nan nan,41.16729630824035,-8.608421396118487,,Porto
,yes,nan nan,41.16720706588206,-8.608298413910193,,Porto
,yes,nan nan,41.17061624758134,-8.606110622516358,,Porto
,house,161 Rua Júlio Ramos,41.17051950488808,-8.606326290444612,,Porto
,yes,nan nan,41.17047009892825,-8.60635539492238,,Porto
,yes,nan nan,41.17052075,-8.606479850000001,,Porto
,yes,nan nan,41.170570600000005,-8.6064416,,Porto
,yes,nan nan,41.170610200133524,-8.606393351832242,,Porto
,house,nan nan,41.17064860843452,-8.606336021728577,,Porto
,yes,nan nan,41.17075085967308,-8.606308377938447,,Porto
,yes,nan nan,41.17085845694522,-8.606076838096664,,Porto
,yes,nan nan,41.17053199101519,-8.606106745902087,,Porto
,yes,nan nan,41.17045134704383,-8.606155394022677,,Porto
,yes,nan nan,41.170365880031106,-8.606170650040463,,Porto
,yes,nan nan,41.17029419170203,-8.606203393880968,,Porto
,yes,nan nan,41.170157519179654,-8.606204873982627,,Porto
,yes,nan nan,41.17017112659043,-8.606301006311831,,Porto
,yes,nan nan,41.169999272149106,-8.606197413310573,,Porto
,yes,nan nan,41.17067841666691,-8.606083418208305,,Porto
,yes,nan nan,41.17077953792564,-8.606092560172083,,Porto
,yes,nan nan,41.170913010656314,-8.606072489585664,,Porto
,yes,nan nan,41.17094880004882,-8.606030094518651,,Porto
,yes,nan nan,41.17099051115706,-8.60599331171408,,Porto
,yes,nan nan,41.171037561904406,-8.605967729977296,,Porto
,yes,nan nan,41.17109635,-8.60591055,,Porto
,yes,nan nan,41.17012201994528,-8.6065977492231,,Porto
,yes,nan nan,41.17005741982385,-8.606660432572605,,Porto
,yes,nan nan,41.17001735799103,-8.606756869644387,,Porto
,yes,nan nan,41.169957766278735,-8.606830827080833,,Porto
,yes,nan nan,41.169948093692526,-8.606890754733039,,Porto
,yes,nan nan,41.16994566813055,-8.606969954177545,,Porto
,yes,nan nan,41.169937928695425,-8.607061585181608,,Porto
,yes,nan nan,41.169932082398496,-8.60714297457578,,Porto
,yes,nan nan,41.169906650024735,-8.607662678393096,,Porto
,yes,nan nan,41.16995799521076,-8.607717767473085,,Porto
,yes,nan nan,41.17035344408574,-8.606692538742761,,Porto
,yes,nan nan,41.17009417035725,-8.607289770630551,,Porto
,yes,nan nan,41.169930081268504,-8.607401106206762,,Porto
,yes,nan nan,41.16993013652739,-8.607229239819874,,Porto
,yes,nan nan,41.16993047467455,-8.607319057838142,,Porto
,yes,nan nan,41.1703155,-8.606771550000001,,Porto
,yes,nan nan,41.17028527462334,-8.60683862194755,,Porto
,yes,nan nan,41.17025555000001,-8.606906299999999,,Porto
,yes,nan nan,41.170222701604565,-8.606976312829403,,Porto
,yes,nan nan,41.17019045798372,-8.607072520581692,,Porto
,yes,nan nan,41.17016332463008,-8.607202084654181,,Porto
,yes,nan nan,41.16853114999999,-8.607393349999997,,Porto
,yes,nan nan,41.16904710603327,-8.607292129916578,,Porto
,yes,nan nan,41.16898130260164,-8.607269642809953,,Porto
,yes,nan nan,41.16877875170021,-8.607173096642363,,Porto
,yes,nan nan,41.16868515,-8.6078816,,Porto
,yes,nan nan,41.16904445017719,-8.60765717997312,,Porto
,yes,nan nan,41.16951361298114,-8.608270919307369,,Porto
,yes,nan nan,41.169462145217885,-8.608349664618139,,Porto
,yes,nan nan,41.16941774667558,-8.608369656308342,,Porto
,yes,nan nan,41.169374665496655,-8.60840094059721,,Porto
,yes,nan nan,41.169267118922185,-8.608110393059928,,Porto
,yes,nan nan,41.16855210000001,-8.6092727,,Porto
,yes,nan nan,41.1690675,-8.608193149999998,,Porto
,yes,nan nan,41.1690417307138,-8.608291945756195,,Porto
,yes,nan nan,41.1689325,-8.60808775,,Porto
,yes,nan nan,41.16933724999999,-8.607884599999998,,Porto
,yes,nan nan,41.16932625,-8.607946899999998,,Porto
,yes,nan nan,41.16935804408638,-8.608460663665726,,Porto
,yes,nan nan,41.16926718623099,-8.60854500261455,,Porto
,yes,nan nan,41.16918078297615,-8.608661689738568,,Porto
,yes,nan nan,41.169126850000005,-8.608726950000001,,Porto
,yes,nan nan,41.169040419510395,-8.608860901322956,,Porto
,yes,nan nan,41.1689996,-8.6089456,,Porto
,yes,nan nan,41.16894578140261,-8.60901996950306,,Porto
,yes,nan nan,41.169209747661874,-8.60692411549908,,Porto
,yes,nan nan,41.1690949815261,-8.606634016670458,,Porto
,yes,nan nan,41.16978752213602,-8.606775857534375,,Porto
,yes,nan nan,41.16970289076777,-8.606683438525831,,Porto
,yes,nan nan,41.16954473319623,-8.606624999614274,,Porto
,yes,nan nan,41.16970288097577,-8.607419026884703,,Porto
,yes,nan nan,41.16968237739253,-8.607602128203734,,Porto
,yes,nan nan,41.16971455,-8.607728999999999,,Porto
,yes,nan nan,41.16968379363001,-8.607816049448525,,Porto
,yes,nan nan,41.169453649999994,-8.607031249999999,,Porto
,yes,nan nan,41.16943945,-8.60710355,,Porto
,yes,nan nan,41.16941310094482,-8.607171311805015,,Porto
,yes,nan nan,41.16929276625685,-8.607348897156267,,Porto
,yes,nan nan,41.1690287048712,-8.60702172056889,,Porto
,yes,nan nan,41.15674962430715,-8.602359039233704,,Porto
,yes,nan nan,41.15709695357781,-8.60300753100797,,Porto
,yes,nan nan,41.157286745356245,-8.60346278094654,,Porto
,yes,nan nan,41.15485580054249,-8.603280130319787,,Porto
,yes,nan nan,41.154885671882276,-8.603139344303438,,Porto
,yes,nan nan,41.155053130003814,-8.60384309417049,,Porto
,yes,nan nan,41.15502145,-8.60353365,,Porto
,yes,nan nan,41.15482683653428,-8.603445119842183,,Porto
,yes,nan nan,41.157486222345874,-8.604418255989573,,Porto
,yes,nan nan,41.15740733150664,-8.604424788760413,,Porto
,yes,nan nan,41.15735889640292,-8.604429417509534,,Porto
,yes,nan nan,41.157295748261355,-8.604425870046445,,Porto
,yes,nan nan,41.15717033719843,-8.604434685031908,,Porto
,yes,nan nan,41.157058704900535,-8.604428342941867,,Porto
,yes,nan nan,41.1569759740718,-8.604447362180343,,Porto
,yes,nan nan,41.15689309999999,-8.6044474,,Porto
,yes,nan nan,41.1568353,-8.6044474,,Porto
,yes,nan nan,41.156777700000006,-8.6044474,,Porto
,yes,nan nan,41.15672695,-8.604447399999998,,Porto
,yes,nan nan,41.15666615,-8.6044474,,Porto
,yes,nan nan,41.1565879,-8.6044444,,Porto
,yes,nan nan,41.156437950000004,-8.604472200000002,,Porto
,yes,nan nan,41.15619305349898,-8.604482435754061,,Porto
,yes,nan nan,41.1560697734601,-8.604470434293829,,Porto
,yes,nan nan,41.1560241376159,-8.604477479080286,,Porto
,yes,nan nan,41.1559488568988,-8.60445148809077,,Porto
,yes,nan nan,41.155444944790936,-8.604485341085267,,Porto
,yes,nan nan,41.15536656675063,-8.604517730969691,,Porto
