name,highway,maxspeed,latitude,longitude,length,bridge,service,tunnel
,service,,41.17282195,-8.688533249999999,6.674,,,
,service,10,41.172763352754956,-8.688518320523324,17.108,,parking_aisle,
,service,,41.16839429719035,-8.688885749414744,30.781000000000002,,,
,service,,41.1682852,-8.689066,10.558,,parking_aisle,
,service,,41.168058431082514,-8.68927517108314,77.53699999999999,,,
Avenida de Montevideu,primary,,41.167218406540066,-8.688246183150456,22.684,,,
Rua do Professor Luís de Pina,tertiary,,41.1612372,-8.6673008,7.809,,,
Rua de Fez,tertiary,,41.161270599999995,-8.66729475,4.239,,,
Rua de Fez,tertiary,,41.16130475,-8.66741435,6.925,,,
Rua de Fez,tertiary,,41.16128787931384,-8.667352882627252,7.584,,,
,service,,41.17541009487815,-8.600056482292786,16.188,,,
,service,,41.1754916654756,-8.599899477677527,21.082,,,
,service,,41.175390664992044,-8.599895938980662,14.101,,,
,service,,41.175443599999994,-8.59980435,24.782,,,
,service,,41.17517246545329,-8.599907790040616,38.347,,,
,service,,41.17539066499204,-8.599895938980662,14.100999999999999,,,
,service,,41.17584765,-8.60139,15.421,,driveway,
,service,,41.175791613493075,-8.601020236643919,57.239999999999995,,driveway,
,service,,41.17537437510126,-8.60074030515676,136.43800000000002,,,
Rua Doutor Manuel Pereira da Silva,secondary,,41.1741137,-8.600547899999999,48.29,,,
,footway,,41.17429358743309,-8.600378209668042,9.212,,,
Rua Doutor Manuel Pereira da Silva,secondary,,41.174473836594046,-8.600047960019785,67.426,,,
Rua do Actor Eduardo Brazão,residential,,41.174330850000004,-8.59870455,80.526,,,
,service,,41.17466505,-8.598883650000001,3.91,,parking_aisle,
,service,,41.17272125,-8.5969218,51.784,,parking_aisle,
,service,,41.172898599999996,-8.597159099999999,18.836,,parking_aisle,
,service,,41.17301530710022,-8.597062617737688,19.378999999999998,,parking_aisle,
,service,,41.17301530710022,-8.597062617737688,19.378999999999998,,parking_aisle,
,service,,41.17323445146359,-8.597092459510074,29.862,,parking_aisle,
,service,,41.17290985933323,-8.5967690949211,78.11,,parking_aisle,
,service,,41.173954249999994,-8.5974666,43.323,,parking_aisle,
,service,,41.173676366469344,-8.597446678411806,18.46,,parking_aisle,
,service,,41.173601945203494,-8.59721040680665,68.609,,parking_aisle,
,service,,41.17323445146359,-8.597092459510073,29.862,,parking_aisle,
,service,,41.17339900754529,-8.597283800178847,22.769,,parking_aisle,
,service,,41.173601945203494,-8.59721040680665,68.60900000000001,,parking_aisle,
,service,,41.17353845,-8.597397699999998,13.913,,parking_aisle,
,service,,41.173415399999996,-8.59745565,21.074,,parking_aisle,
,service,,41.17339900754529,-8.597283800178847,22.769,,parking_aisle,
,service,,41.173107849999994,-8.5974047,58.811,,parking_aisle,
,service,,41.17346915,-8.59761645,29.01,,parking_aisle,
,service,,41.173415399999996,-8.59745565,21.074,,parking_aisle,
,service,,41.17336710907691,-8.597736453759032,60.473,,parking_aisle,
,service,,41.17353845,-8.597397699999998,13.913,,parking_aisle,
,service,,41.1735922,-8.5975585,21.426,,parking_aisle,
,service,,41.173676366469344,-8.597446678411806,18.46,,parking_aisle,
,service,,41.17346915,-8.59761645,29.01,,parking_aisle,
,service,,41.1735843,-8.597786150000001,16.724,,parking_aisle,
,service,,41.1735922,-8.5975585,21.426,,parking_aisle,
,service,,41.173862169516724,-8.597827893458058,66.161,,parking_aisle,
,service,,41.1735843,-8.597786150000001,16.724,,parking_aisle,
,service,,41.17336710907691,-8.597736453759032,60.473,,parking_aisle,
,service,,41.173788684604304,-8.598061208072862,57.705,,parking_aisle,
,service,,41.173953100000006,-8.598422150000001,8.06,,parking_aisle,
Rua do Actor Eduardo Brazão,residential,,41.17357840314842,-8.598269763414129,86.456,,,
,service,,41.1739959,-8.59829515,15.233,,parking_aisle,
,service,,41.17408485993234,-8.598029811352921,33.397,,parking_aisle,
,service,,41.173788684604304,-8.598061208072862,57.705,,parking_aisle,
,service,,41.17466505,-8.598883650000001,3.91,,parking_aisle,
,service,,41.17468439152759,-8.598637256586768,37.667,,parking_aisle,
,service,,41.17438363013569,-8.598667379827136,72.155,,parking_aisle,
,service,,41.1739959,-8.59829515,15.233,,parking_aisle,
,service,,41.173953100000006,-8.598422150000001,8.06,,parking_aisle,
,service,,41.17403855,-8.5984202,17.213,,parking_aisle,
,service,,41.17403855,-8.5984202,17.213,,parking_aisle,
,service,,41.17413815,-8.5983759,15.816,,parking_aisle,
,service,,41.17438363013569,-8.598667379827136,72.155,,parking_aisle,
,service,,41.174507250000005,-8.59796445,46.972,,parking_aisle,
,service,,41.17424055,-8.5980704,40.165,,parking_aisle,
,service,,41.17422015103938,-8.597818612100278,22.556,,parking_aisle,
,service,,41.17469765,-8.59824525,28.054,,parking_aisle,
,service,,41.17468439152759,-8.598637256586768,37.667,,parking_aisle,
,service,,41.17442374302315,-8.598407723425503,62.634,,parking_aisle,
,service,,41.17424055,-8.5980704,40.165,,parking_aisle,
,service,,41.17413815,-8.5983759,15.816,,parking_aisle,
,service,,41.17442374302315,-8.5984077234255,62.63400000000001,,parking_aisle,
Rua do Amial,secondary,,41.1805412,-8.61377255,71.558,,,
Rua do Amial,secondary,,41.18112345,-8.6137051,58.422,,,
,residential,,41.18101455,-8.616025449999999,78.069,,,
,residential,,41.18109204344537,-8.6171348300736,108.419,,,
,footway,,41.18086353067963,-8.61653653381081,41.446,,,
,residential,,41.1809007,-8.61433715,32.938,,,
,residential,,41.18087420142574,-8.613937178141791,34.265,,,
,residential,,41.181165140199326,-8.614100031787013,60.852999999999994,,,
,service,,41.18153048142581,-8.614226699449212,51.069,,,
,residential,,41.18101455,-8.616025449999999,78.069,,,
,service,,41.18106365,-8.615551,18.169,,,
,residential,,41.180950543845235,-8.615073797978784,81.86,,,
,service,,41.18106365,-8.615551,18.169,,,
,service,,41.18116066684991,-8.615431935026258,19.242,,,
,service,,41.1815128,-8.614510549999999,13.917,,parking_aisle,
,service,,41.181495299353,-8.61510460261722,117.203,,,
,service,,41.181046,-8.61454225,4.481,,parking_aisle,
,service,,41.18098255,-8.6145778,14.609,,,
,service,,41.18105780753312,-8.614361038331745,33.168,,parking_aisle,
,service,,41.18138145,-8.61452705,15.424,,parking_aisle,
,service,,41.18124565,-8.6145441,14.911,,parking_aisle,
,service,,41.181302650000006,-8.6143988,23.016,,parking_aisle,
,service,,41.18141424272066,-8.614338308393716,38.45,,parking_aisle,
,service,,41.18122615,-8.61427025,14.91,,parking_aisle,
,service,,41.18116915,-8.61441555,23.025,,parking_aisle,
,service,,41.1811134,-8.6145607,14.631,,parking_aisle,
,service,,41.18474111817871,-8.60518701234449,106.024,,parking_aisle,
,service,,41.18449614032547,-8.605251945532617,6.616,,parking_aisle,
,footway,,41.184569499999995,-8.60282555,32.423,,,
,footway,,41.18414751150708,-8.602521395290847,36.286,,,
,footway,,41.184379050000004,-8.602252499999999,46.95,,,
,footway,,41.18403,-8.6023845,33.758,,,
,footway,,41.18414751150708,-8.602521395290847,36.286,,,
,footway,,41.1840553,-8.6032243,32.029,,,
,footway,,41.18400065916012,-8.60297379800547,11.623999999999999,,,
,"['footway', 'steps']",,41.18432873327457,-8.603147834590755,100.52199999999999,,,
,footway,,41.18383419679227,-8.602215567040753,8.01,,,
,"['footway', 'steps']",,41.18371505115035,-8.601678144691281,86.282,,,
,footway,,41.184228194033516,-8.601855573861819,118.10000000000001,,,
Alameda 25 de Abril,living_street,20,41.1782815,-8.611503299999999,55.969,,,
,service,,41.178437349999996,-8.6111422,40.007,,parking_aisle,
Alameda 25 de Abril,living_street,20,41.178222326023736,-8.610672333702706,83.746,,,
Alameda 25 de Abril,living_street,20,41.1782815,-8.611503299999999,55.969,,,
Alameda 25 de Abril,living_street,20,41.17831185,-8.6119402,17.472,,,
,service,,41.17847075,-8.611814500000001,37.196,,parking_aisle,
Alameda 25 de Abril,living_street,20,41.178348299999996,-8.61241165,61.857,,,
Alameda 25 de Abril,living_street,20,41.17838705,-8.61293105,25.512,,,
,footway,,41.178540598130766,-8.612754185841787,36.525999999999996,,,
Alameda 25 de Abril,living_street,20,41.17815154489355,-8.60971536874055,77.197,,,
Alameda 25 de Abril,living_street,20,41.17822232602374,-8.610672333702706,83.746,,,
,footway,,41.178372257008164,-8.610164357432641,41.489999999999995,,,
Rua Doutor Carlos Ramos,tertiary,,41.176612119132244,-8.611986485243296,21.54,,,
,tertiary_link,,41.1766932937802,-8.61206936993923,18.167,,,
,path,,41.16195579530284,-8.608943184639,76.64500000000001,,,
Rua do Doutor Eduardo Santos Silva,residential,,41.178474800000004,-8.58683105,4.717,,,
Rua do Doutor Eduardo Santos Silva,residential,,41.17898111253761,-8.586256582213,143.463,,,
,service,,41.17855745858584,-8.58685742424091,16.655,,,
,service,,41.17872175,-8.58694075,22.476,,,
,service,,41.1791669,-8.58713435,81.691,,,
,service,,41.17866022148862,-8.587225697889606,71.70700000000001,,,
,service,,41.178949753469524,-8.586611928665727,71.28,,,
,service,,41.17850249999999,-8.5870584,38.118,,,
,service,,41.17866022148862,-8.587225697889606,71.70700000000001,,,
,service,,41.17853554205688,-8.587948038141446,257.75100000000003,,,
,service,,41.17872175,-8.58694075,22.476,,,
,service,,41.17850249999999,-8.5870584,38.118,,,
,service,,41.17855745858584,-8.58685742424091,16.655,,,
,service,,41.17948091401083,-8.587800678450517,86.934,,,
,service,,41.178535542056885,-8.587948038141446,257.75100000000003,,,
,service,,41.179535506603536,-8.588361526589924,14.568999999999999,,,
,service,,41.1791669,-8.58713435,81.691,,,
,service,,41.17948091401083,-8.587800678450519,86.934,,,
,service,,41.17963785911413,-8.586727097635874,100.49200000000002,,,
,service,,41.17894975346953,-8.586611928665727,71.28,,,
Rua Tenente Mário Grilo,residential,,41.17964117813227,-8.585949700145763,55.563,,,
Rua Tenente Mário Grilo,residential,,41.17985297926476,-8.586243074549682,13.26,,,
,service,,41.179637859114145,-8.586727097635874,100.492,,,
Estrada Interior da Circunvalação,primary,,41.17965442648526,-8.587348488269775,176.774,,,
,service,,41.179535506603536,-8.588361526589926,14.568999999999999,,,
,service,,41.17353235,-8.6565346,10.408,,driveway,
Rua dos Cedros,residential,,41.1735342,-8.6564624,8.959,,,
Rua dos Cedros,residential,,41.17361725,-8.6565397,13.592,,,
,service,,41.17353235,-8.6565346,10.408,,driveway,
,service,,41.1733266,-8.656659999999997,2.674,,driveway,
Rua das Nogueiras,living_street,,41.17332105,-8.65667555,0.968,,,
Rua das Nogueiras,living_street,,41.173306350000004,-8.6566544,3.851,,,
,service,,41.1733266,-8.656659999999997,2.674,,driveway,
,service,,41.17330275,-8.656627199999999,2.502,,driveway,
Rua das Nogueiras,living_street,,41.173306350000004,-8.6566544,3.851,,,
Rua das Nogueiras,living_street,,41.17326649999999,-8.65659705,9.214,,,
,service,,41.17330275,-8.656627199999999,2.502,,driveway,
,service,,41.173246750000004,-8.65654675,2.483,,driveway,
Rua das Nogueiras,living_street,,41.17326649999999,-8.65659705,9.214,,,
Rua das Nogueiras,living_street,,41.1732229,-8.65653425,5.087,,,
,service,,41.173246750000004,-8.65654675,2.483,,driveway,
,service,,41.1731157,-8.65632965,2.608,,driveway,
Rua do Furriel Guilherme Dantas,residential,,41.1730986,-8.656329849999999,2.893,,,
,service,,41.1731157,-8.65632965,2.608,,driveway,
,service,,41.173175549999996,-8.6564991,3.749,,driveway,
Rua das Nogueiras,living_street,,41.17319745,-8.6564976,3.26,,,
Rua das Nogueiras,living_street,,41.17313835,-8.656412549999999,16.117,,,
,service,,41.173175549999996,-8.6564991,3.749,,driveway,
,service,,41.17316545,-8.65656435,12.811,,driveway,
Rua das Nogueiras,living_street,,41.1732229,-8.65653425,5.087,,,
Rua das Nogueiras,living_street,,41.17319745,-8.6564976,3.26,,,
,service,,41.17316545,-8.65656435,12.811,,driveway,
,service,,41.1732667,-8.656752699999998,17.644,,driveway,
Rua das Nogueiras,living_street,,41.17333265,-8.656692249999999,2.836,,,
Rua das Nogueiras,living_street,,41.17332105,-8.65667555,0.968,,,
,service,,41.1732667,-8.656752699999998,17.644,,driveway,
,service,,41.1733304,-8.656718099999999,3.303,,driveway,
Rua das Nogueiras,living_street,,41.1733961,-8.6567836,17.971,,,
Rua das Nogueiras,living_street,,41.17333265,-8.656692249999999,2.836,,,
,service,,41.1733304,-8.656718099999999,3.303,,driveway,
,service,,41.1732478,-8.6569994,14.302,,driveway,
Rua das Pereiras,living_street,,41.1732993,-8.6570523,2.049,,,
,service,,41.1732478,-8.6569994,14.302,,driveway,
,service,,41.17326134749281,-8.656982801832267,14.254999999999999,,driveway,
Rua das Pereiras,living_street,,41.17337845000001,-8.6569532,22.139,,,
,service,,41.17326134749281,-8.656982801832267,14.254999999999999,,driveway,
,service,,41.1730644,-8.657070000000001,9.342,,driveway,
Rua das Macieiras,residential,,41.172974849999996,-8.6570274,19.065,,,
Rua das Macieiras,residential,,41.173046,-8.65712495,3.673,,,
,service,,41.1730644,-8.657070000000001,9.342,,driveway,
,service,,41.17295370000001,-8.6568346,19.07,,driveway,
Rua das Macieiras,residential,,41.172882200000004,-8.65690035,3.027,,,
Rua das Macieiras,residential,,41.1728971,-8.65692075,1.731,,,
,service,,41.17295370000001,-8.6568346,19.07,,driveway,
,service,,41.1729068,-8.65684075,10.885,,driveway,
Rua das Macieiras,residential,,41.1728217,-8.656817400000001,16.308,,,
Rua das Macieiras,residential,,41.172882200000004,-8.65690035,3.027,,,
,service,,41.1729068,-8.65684075,10.885,,driveway,
,service,,41.17297105,-8.656616,14.953,,driveway,
Rua do Furriel Guilherme Dantas,residential,,41.1728475,-8.656649600000001,23.659,,,
,service,,41.17297105,-8.656616,14.953,,driveway,
,service,,41.172971950000004,-8.65658385,11.206,,driveway,
Rua do Furriel Guilherme Dantas,residential,,41.1729309,-8.6565434,2.033,,,
,service,,41.172971950000004,-8.65658385,11.206,,driveway,
,service,,41.17330295,-8.657441500000001,4.143,,driveway,
Rua das Macieiras,residential,,41.173276,-8.65744015,4.213,,,
Rua das Macieiras,residential,,41.17333,-8.65751415,13.04,,,
,service,,41.17330295,-8.657441500000001,4.143,,driveway,
,service,,41.173538299879006,-8.657389250090176,9.388,,driveway,
Rua dos Choupos,residential,,41.173625400000006,-8.65735645,17.631,,,
Rua dos Choupos,residential,,41.17356225,-8.6574364,1.769,,,
,service,,41.173538299879006,-8.657389250090176,9.388,,driveway,
,service,,41.1735248,-8.6573989,10.293,,driveway,
Rua dos Choupos,residential,,41.17356225,-8.6574364,1.769,,,
Rua dos Choupos,residential,,41.173506599999996,-8.65750685,15.326,,,
,service,,41.1735248,-8.6573989,10.293,,driveway,
,service,,41.17367255,-8.6572694,3.318,,parking_aisle,
Rua dos Choupos,residential,,41.1737472,-8.6572023,19.78,,,
Rua dos Choupos,residential,,41.173625400000006,-8.65735645,17.631,,,
,service,,41.17367255,-8.6572694,3.318,,parking_aisle,
,service,,41.1737713,-8.65706565,12.867,,driveway,
Rua dos Choupos,residential,,41.173817549999995,-8.657113299999999,1.824,,,
Rua dos Choupos,residential,,41.1737472,-8.6572023,19.78,,,
,service,,41.1737713,-8.65706565,12.867,,driveway,
,service,,41.1737824,-8.65705165,12.873,,driveway,
Rua dos Choupos,residential,,41.1738283,-8.6570997,1.477,,,
Rua dos Choupos,residential,,41.173817549999995,-8.657113299999999,1.824,,,
,service,,41.1737824,-8.65705165,12.873,,driveway,
,service,,41.173827450000005,-8.65678565,5.934,,driveway,
Rua dos Cedros,residential,,41.173829850000004,-8.6567446,4.655,,,
Rua dos Cedros,residential,,41.17391695,-8.656829850000001,19.404,,,
,service,,41.173827450000005,-8.65678565,5.934,,driveway,
,service,,41.17342725,-8.6569846,2.751,,parking_aisle,
Rua das Pereiras,living_street,,41.17329235,-8.657130200000001,38.559,,,
,service,,41.17342725,-8.6569846,2.751,,parking_aisle,
,service,,41.172325799999996,-8.65655965,4.648,,driveway,
Rua das Tílias,living_street,20,41.172341200000005,-8.6565262,4.803,,,
Rua das Tílias,living_street,20,41.172307849999996,-8.6565358,2.789,,,
,service,,41.172325799999996,-8.65655965,4.648,,driveway,
,service,,41.17236724999999,-8.6565467,4.69,,driveway,
Rua das Tílias,living_street,20,41.172406,-8.6565056,10.015,,,
Rua das Tílias,living_street,20,41.172341200000005,-8.6565262,4.803,,,
,service,,41.17236724999999,-8.6565467,4.69,,driveway,
,service,,41.1725585,-8.656501299999999,7.171,,driveway,
Rua das Tílias,living_street,20,41.1725598,-8.65645685,2.058,,,
Rua das Tílias,living_street,20,41.17251765,-8.6564702,7.579,,,
,service,,41.1725585,-8.656501299999999,7.171,,driveway,
,service,,41.1725763,-8.656496,7.226,,driveway,
Rua das Tílias,living_street,20,41.17259625,-8.65644525,6.278,,,
Rua das Tílias,living_street,20,41.1725598,-8.65645685,2.058,,,
,service,,41.1725763,-8.656496,7.226,,driveway,
,service,,41.17275255,-8.656422249999999,4.335,,driveway,
Rua das Tílias,living_street,20,41.17279985,-8.656380599999999,11.879,,,
Rua das Tílias,living_street,20,41.17270555,-8.65641055,9.684,,,
,service,,41.17275255,-8.656422249999999,4.335,,driveway,
,service,,41.172718149999994,-8.65670215,4.985,,driveway,
Rua do Furriel Guilherme Dantas,residential,,41.1727383,-8.6567178,1.71,,,
,service,,41.172718149999994,-8.65670215,4.985,,driveway,
Rua do Furriel Guilherme Dantas,residential,,41.17264805,-8.65682705,25.443,,,
,service,,41.17254815,-8.65691065,4.61,,driveway,
,service,,41.17254815,-8.65691065,4.61,,driveway,
,service,,41.172270999999995,-8.65659675,9.195,,driveway,
,service,,41.172317500000005,-8.6568276,13.856,,driveway,
Rua dos Azinheiros,residential,,41.172274400000006,-8.65688735,0.467,,,
,service,,41.172317500000005,-8.6568276,13.856,,driveway,
Rua dos Azinheiros,residential,,41.172200533054976,-8.656790562926936,22.605,,,
,service,,41.172338100000005,-8.656842300000001,15.326,,driveway,
Rua dos Azinheiros,residential,,41.172361699999996,-8.65700185,22.841,,,
Rua dos Azinheiros,residential,,41.172287,-8.65690395,0.494,,,
,service,,41.172338100000005,-8.656842300000001,15.326,,driveway,
,service,,41.172304499999996,-8.6572242,4.691,,driveway,
,service,,41.172304499999996,-8.6572242,4.691,,driveway,
Rua do Furriel Guilherme Dantas,residential,,41.17237715436392,-8.657170803443151,17.723,,,
,service,,41.172240200000005,-8.656958249999999,13.785,,driveway,
Rua dos Azinheiros,residential,,41.172287,-8.65690395,0.494,,,
Rua dos Azinheiros,residential,,41.172280650000005,-8.656895599999999,1.493,,,
,service,,41.172240200000005,-8.656958249999999,13.785,,driveway,
,service,,41.172230211173535,-8.656944709211949,13.758000000000001,,driveway,
Rua dos Azinheiros,residential,,41.172280650000005,-8.656895599999999,1.493,,,
Rua dos Azinheiros,residential,,41.172274400000006,-8.65688735,0.467,,,
,service,,41.172230211173535,-8.656944709211949,13.758000000000001,,driveway,
,service,,41.17203445,-8.6568728,7.098,,driveway,
Rua das Tílias,residential,,41.1720699,-8.65676945,17.903,,,
Rua das Tílias,residential,,41.1720043,-8.6568524,2.238,,,
,service,,41.17203445,-8.6568728,7.098,,driveway,
,service,,41.1720427,-8.65692535,14.737,,driveway,
Rua das Tílias,residential,,41.1720043,-8.6568524,2.238,,,
Rua das Tílias,residential,,41.17199125,-8.6568683,1.701,,,
,service,,41.1720427,-8.65692535,14.737,,driveway,
,service,,41.17192715,-8.6570784,15.555,,driveway,
Rua das Tílias,residential,,41.1719253,-8.6569519,14.157,,,
Rua das Tílias,residential,,41.1718705,-8.657021700000001,2.726,,,
,service,,41.17192715,-8.6570784,15.555,,driveway,
,service,,41.17193425,-8.6573212,14.19,,driveway,
Rua da Videira,living_street,,41.17183095,-8.6572996,18.798,,,
Rua da Videira,living_street,,41.171892650000004,-8.6573861,1.151,,,
,service,,41.17193425,-8.6573212,14.19,,driveway,
,service,,41.17187285,-8.65704825,3.586,,driveway,
Rua das Tílias,residential,,41.1718705,-8.657021700000001,2.726,,,
Rua das Tílias,residential,,41.17180355,-8.65710635,17.828,,,
,service,,41.17187285,-8.65704825,3.586,,driveway,
,service,,41.17194109112107,-8.657334942896467,13.713000000000001,,driveway,
Rua da Videira,living_street,,41.171892650000004,-8.6573861,1.151,,,
Rua da Videira,living_street,,41.171899100000005,-8.6573952,0.942,,,
,service,,41.17194109112107,-8.657334942896467,13.713000000000001,,driveway,
Rua do Furriel Guilherme Dantas,residential,,41.172308099999995,-8.65725835,3.504,,,
,service,,41.1722384,-8.657193249999999,18.586,,driveway,
,service,,41.1722384,-8.657193249999999,18.586,,driveway,
,service,,41.1716183,-8.6577907,5.833,,driveway,
,service,,41.1716183,-8.6577907,5.833,,driveway,
Rua do Revilão,tertiary,50,41.17160585,-8.65782375,2.397,,,
,service,,41.17184735,-8.6577599,9.488,,driveway,
,service,,41.17184735,-8.6577599,9.488,,driveway,
Rua do Furriel Guilherme Dantas,residential,,41.17195994820126,-8.657697548552175,25.012,,,
,service,,41.1718403,-8.6574725,18.397,,driveway,
Rua da Videira,living_street,,41.171899100000005,-8.6573952,0.942,,,
Rua da Videira,living_street,,41.17197205,-8.6574974,22.636,,,
,service,,41.1718403,-8.6574725,18.397,,driveway,
,service,,41.171712549999995,-8.6572935,18.408,,driveway,
Rua da Videira,living_street,,41.1717637,-8.65720535,2.941,,,
Rua da Videira,living_street,,41.17183095,-8.6572996,18.798,,,
,service,,41.171712549999995,-8.6572935,18.408,,driveway,
,service,,41.171730749999995,-8.65722125,7.151,,driveway,
Rua da Videira,living_street,,41.17175005,-8.6571862,1.474,,,
Rua da Videira,living_street,,41.1717637,-8.65720535,2.941,,,
,service,,41.171730749999995,-8.65722125,7.151,,driveway,
,service,,41.1715202,-8.65727775,17.169,,driveway,
Rua dos Abetos,residential,,41.17146085,-8.657211100000001,1.907,,,
Rua dos Abetos,residential,,41.1714697,-8.65720005,0.794,,,
,service,,41.1715202,-8.65727775,17.169,,driveway,
,service,,41.171510299999994,-8.65729615,17.907,,driveway,
Rua dos Abetos,residential,,41.171381,-8.6573142,22.857,,,
Rua dos Abetos,residential,,41.17146085,-8.657211100000001,1.907,,,
,service,,41.171510299999994,-8.65729615,17.907,,driveway,
,service,,41.17142045,-8.65716625,11.634,,driveway,
,service,,41.1714579,-8.65756875,5.646,,driveway,
,service,,41.1714579,-8.65756875,5.646,,driveway,
Rua do Revilão,tertiary,50,41.1714497,-8.6576062,3.097,,,
,service,,41.171498299999996,-8.657568600000001,12.17,,driveway,
,service,,41.171498299999996,-8.657568600000001,12.17,,driveway,
Rua do Revilão,tertiary,50,41.1715086,-8.657688199999999,15.877,,,
,service,,41.1716261,-8.6577342,13.608,,driveway,
,service,,41.1716261,-8.6577342,13.608,,driveway,
Rua do Revilão,tertiary,50,41.17158955,-8.65780105,2.854,,,
,service,,41.173052299999995,-8.65616525,18.707,,driveway,
Rua dos Olmeiros,residential,,41.173102549999996,-8.6560726,6.135,,,
Rua dos Olmeiros,residential,,41.17312655,-8.656109099999998,1.978,,,
,service,,41.173052299999995,-8.65616525,18.707,,driveway,
,service,,41.1729381,-8.6559812,22.215,,driveway,
Rua dos Olmeiros,residential,,41.17301380000001,-8.6558913,4.004,,,
Rua dos Olmeiros,residential,,41.173053800000005,-8.655978350000002,13.069,,,
,service,,41.1729381,-8.6559812,22.215,,driveway,
,service,,41.172906350000005,-8.655953,25.775,,driveway,
Rua dos Olmeiros,residential,,41.1729756,-8.65580815,12.303,,,
Rua dos Olmeiros,residential,,41.17301380000001,-8.6558913,4.004,,,
,service,,41.172906350000005,-8.655953,25.775,,driveway,
,service,,41.172811399491216,-8.655745780459526,25.719,,driveway,
Rua dos Olmeiros,residential,,41.1729012,-8.6556473,3.324,,,
Rua dos Olmeiros,residential,,41.1729281,-8.65570465,7.989,,,
,service,,41.172811399491216,-8.655745780459526,25.719,,driveway,
,service,,41.172823512377825,-8.655689095906297,18.279,,driveway,
Rua dos Olmeiros,residential,,41.17284575,-8.6555266,20.349,,,
Rua dos Olmeiros,residential,,41.1729012,-8.6556473,3.324,,,
,service,,41.172823512377825,-8.655689095906297,18.279,,driveway,
,service,,41.17284185,-8.65631695,8.197,,driveway,
Rua das Tílias,living_street,20,41.17279985,-8.656380599999999,11.879,,,
,service,,41.17284185,-8.65631695,8.197,,driveway,
Rua das Tílias,living_street,20,41.172956571725436,-8.656331082380845,23.959,,,
,service,,41.1726539,-8.65637085,9.135,,driveway,
Rua das Tílias,living_street,20,41.17270555,-8.65641055,9.684,,,
Rua das Tílias,living_street,20,41.17264345,-8.65643025,4.515,,,
,service,,41.1726539,-8.65637085,9.135,,driveway,
,service,,41.1726008,-8.656308150000001,22.081,,driveway,
Rua das Tílias,living_street,20,41.17264345,-8.65643025,4.515,,,
Rua das Tílias,living_street,20,41.17259625,-8.65644525,6.278,,,
,service,,41.1726008,-8.656308150000001,22.081,,driveway,
,service,,41.1724739,-8.656424999999999,9.618,,driveway,
Rua das Tílias,living_street,20,41.17251765,-8.6564702,7.579,,,
Rua das Tílias,living_street,20,41.17246715,-8.6564862,3.967,,,
,service,,41.1724739,-8.656424999999999,9.618,,driveway,
,service,,41.17241945,-8.65633075,27.776,,driveway,
Rua das Tílias,living_street,20,41.17246715,-8.6564862,3.967,,,
Rua das Tílias,living_street,20,41.172406,-8.6565056,10.015,,,
,service,,41.17241945,-8.65633075,27.776,,driveway,
,service,,41.17225708750241,-8.656419004011424,21.781999999999996,,driveway,
,service,,41.172101,-8.65662685,12.737,,driveway,
Rua das Tílias,residential,,41.17199125,-8.6568683,1.701,,,
Rua das Tílias,residential,,41.17197835,-8.65688415,2.208,,,
,service,,41.17193505,-8.6568039,16.357,,driveway,
,service,,41.17193505,-8.6568039,16.357,,driveway,
,service,,41.17188424059868,-8.656775756956593,27.589,,driveway,
Rua das Tílias,residential,,41.17197835,-8.65688415,2.208,,,
Rua das Tílias,residential,,41.1719253,-8.6569519,14.157,,,
,service,,41.17188424059868,-8.656775756956593,27.589,,driveway,
,service,,41.17165345,-8.65701665,4.381,,driveway,
,service,,41.1715787,-8.656949149999999,16.274,,driveway,
,service,,41.171559349999995,-8.6569745,13.854,,driveway,
,service,,41.17142145,-8.65713055,15.839,,driveway,
Rua dos Abetos,residential,,41.1714697,-8.65720005,0.794,,,
Rua dos Abetos,residential,,41.1715365,-8.6571166,19.598,,,
,service,,41.17142145,-8.65713055,15.839,,driveway,
,service,,41.17142045,-8.65716625,11.634,,driveway,
,service,,41.1712005,-8.6571951,7.648,,driveway,
,service,,41.1712005,-8.6571951,7.648,,driveway,
Rua do Revilão,tertiary,50,41.1712325,-8.657304400000001,18.522,,,
,service,,41.17255965,-8.65569155,31.717,,driveway,
Avenida do Doutor Antunes Guimarães,secondary,50,41.17241395,-8.6555903,18.583,,,
Avenida do Doutor Antunes Guimarães,secondary,50,41.17256365,-8.65546345,20.904,,,
,service,,41.17255965,-8.65569155,31.717,,driveway,
,service,,41.17238915,-8.655825400000001,30.494,,driveway,
Avenida do Doutor Antunes Guimarães,secondary,50,41.17230995,-8.655675800000001,2.218,,,
Avenida do Doutor Antunes Guimarães,secondary,50,41.17233105,-8.6556596,3.201,,,
,service,,41.17238915,-8.655825400000001,30.494,,driveway,
,service,,41.17231810718292,-8.655770296639508,14.408000000000001,,driveway,
Avenida do Doutor Antunes Guimarães,secondary,50,41.1722117,-8.6557586,19.065,,,
Avenida do Doutor Antunes Guimarães,secondary,50,41.1722926,-8.655689800000001,2.297,,,
,service,,41.17231810718292,-8.655770296639508,14.408000000000001,,driveway,
,service,,41.17220245,-8.6559527,26.257,,driveway,
Avenida do Doutor Antunes Guimarães,secondary,50,41.1721349,-8.655823900000001,1.214,,,
Avenida do Doutor Antunes Guimarães,secondary,50,41.1722117,-8.6557586,19.065,,,
,service,,41.17220245,-8.6559527,26.257,,driveway,
