name,address,latitude,longitude
,,41.150159836313755,-8.666698531023533
,,41.15018186954899,-8.666836877804577
,,41.1502709734144,-8.666775191856104
,,41.15030702198244,-8.666868972975799
,,41.1503596607066,-8.666940865663163
,,41.15039697926923,-8.666832710023773
,,41.150440996418965,-8.666958182170584
,,41.15059599837468,-8.666957352131334
,,41.15064935293852,-8.667034165040976
,,41.150508389921,-8.667154243248277
,,41.1506631493531,-8.667211917355981
,,41.15065544867216,-8.667152216702217
,,41.15082674348647,-8.667298649143559
,,41.15078645447203,-8.667222492552174
,,41.15086762927919,-8.667330673747315
,,41.151002073784106,-8.667253534424056
,,41.15095380496694,-8.667199385396065
,,41.15102408433564,-8.667330720161655
,,41.151111477851224,-8.667324791756272
,,41.15125946376601,-8.66723677754608
,,41.15117119979161,-8.667255470085424
,,41.15118531781253,-8.667337961925083
,,41.15111148687982,-8.667069885871097
,,41.15091218386416,-8.667044201942284
,,41.15076861412491,-8.666454376470611
,,41.150737138654435,-8.666395543958537
,,41.15082314195024,-8.666330952852654
,,41.1507030531231,-8.66633808577689
,,41.1507696491007,-8.666234256141976
,,41.150765837322204,-8.666107406312097
,,41.15071325761434,-8.665885624521158
,,41.150698429385784,-8.665803855068518
,,41.15068091954422,-8.665723033458024
,,41.150605399999996,-8.66556965
,,41.15066572947881,-8.665520457819458
,,41.1506548,-8.6653711
,,41.15066597200734,-8.66522874768645
,,41.15054692090501,-8.665250395408755
,,41.15047005,-8.6653503
,,41.149960216594344,-8.665317703921113
,,41.15001911232501,-8.664635576544084
,,41.14952438648612,-8.664754727270346
,,41.14888530290339,-8.664810494290666
,,41.14889004021234,-8.664183835796099
,,41.14940203938399,-8.664086948590553
,,41.14885654327341,-8.663621748470474
,,41.149524218596504,-8.663415271506747
,,41.149935459717945,-8.663952702755756
,,41.14789119332716,-8.65830740504464
,,41.14728057504792,-8.657756565388242
,,41.147188762333435,-8.657849100200158
,,41.16829100234557,-8.687577777250407
,,41.16817745237321,-8.68728711775122
Quiosque do Castelo do Queijo,,41.1677865,-8.68714955
,,41.15519284116634,-8.671806767225629
,,41.15511442013822,-8.671584828976142
,,41.15501479287907,-8.671516039605534
,,41.15504493213374,-8.671414785991233
,,41.15507158565937,-8.671307033859202
,,41.155104115543146,-8.67122489460526
,,41.15515156631403,-8.671086502990418
,,41.155206422403054,-8.670964232515077
,,41.15543725795355,-8.670791232688217
,,41.15544700045199,-8.671136579122459
,,41.15475238404874,-8.671593194746912
,,41.154622039432155,-8.671332416454305
,,41.15503454988408,-8.6708540899482
,,41.15569271859082,-8.670461737414655
,,41.15556199934132,-8.670418555503907
,,41.15552790797959,-8.670272271764212
,,41.15577411565586,-8.670315398254834
,,41.15584689844574,-8.670160455441453
,,41.15589032203713,-8.670046065305415
,,41.155997700402104,-8.669751196341029
,,41.155938275184646,-8.669159774850534
,,41.15599425,-8.668956350000002
,,41.155843052208894,-8.669401939237664
,,41.1554248109699,-8.669896026119709
,,41.155719982029666,-8.669135035122736
,,41.15620513414877,-8.668501976736733
,,41.156404108913925,-8.668656519519072
,,41.15656823944127,-8.668289258115568
,,41.15635455,-8.668108550000001
,,41.1566836424326,-8.667919213749746
,,41.15651647553747,-8.66772731545762
,,41.15667027412636,-8.667520586739695
,,41.15688416576552,-8.667408624033467
,,41.15683618372304,-8.666985463104993
,,41.15702738453669,-8.666902045670717
,,41.15713360005013,-8.66625166661609
,,41.15726089308444,-8.666453417252283
,,41.1574148999696,-8.666193158415188
,,41.1570679573119,-8.666426582418644
,,41.15725440037696,-8.666231266285537
,,41.15719666763827,-8.66600806170128
,,41.1522790801097,-8.635872941579601
,,41.17384403909118,-8.65128556828625
,,41.173521889753886,-8.650916920705116
,,41.173009296688114,-8.650372220517946
,,41.173170332233845,-8.65033212271733
,,41.17275905014921,-8.649985033172063
,,41.17243755954634,-8.649596156032743
,,41.17210443574726,-8.649184970162237
,,41.17191358242625,-8.64889827942121
,,41.17128024647789,-8.648119502272069
,,41.17569037711686,-8.643867633815987
,,41.17557215174534,-8.643743444559798
,,41.175809138000574,-8.64399443838039
,,41.175927033689256,-8.644120503712124
,,41.17538653222697,-8.644033315983265
,,41.175504822850066,-8.644161540773451
,,41.17562161597298,-8.64428960672149
,,41.17574086746479,-8.644414712521472
,,41.17606002453606,-8.644684323701727
,,41.176373262127825,-8.64423106641251
,,41.1767175679085,-8.643899916003294
,,41.180169569433275,-8.645514599462071
,,41.176617393058464,-8.64505550878062
,,41.17703329745841,-8.64526035466665
,,41.17652318353755,-8.644945426887906
,,41.17709776050491,-8.644800826278823
,,41.17690327861959,-8.644244837240505
,,41.17756694999999,-8.6452038
,,41.17736897987701,-8.64462604715702
,,41.1773499979699,-8.643741663965244
,,41.17789335,-8.6438956
,,41.177762163490904,-8.643750691975631
,,41.177892567531856,-8.643590420547861
,,41.17824855066443,-8.644208975745014
,,41.177605691380585,-8.644394565638114
,,41.178015402453404,-8.644725831029533
,,41.17894525649225,-8.64505802667887
,,41.17900105083477,-8.644987805333434
,,41.17862274932831,-8.644952426906661
,,41.17824774751229,-8.645701872439297
,,41.17628787159049,-8.644452043562527
Anacom,,41.17735718333915,-8.642936493916292
,,41.17500754138482,-8.645650745949677
,,41.17526799692826,-8.645267560990304
,,41.17323741428524,-8.652542810265006
,,41.173048273472645,-8.652338336534505
,,41.172996280609695,-8.652435949086717
,,41.17269984082443,-8.651762423334112
,,41.172892822690486,-8.65191235414725
,,41.172425737258145,-8.65134842818348
,,41.17210507273936,-8.651029397630678
,,41.17205452139931,-8.650656292261997
,,41.171994728367885,-8.650569800061787
,,41.17156930229793,-8.650382633454436
,,41.171396527568454,-8.64984051932398
,,41.17106077842465,-8.649796498207314
,,41.17120068622464,-8.649602613112556
,,41.17077200768222,-8.649387290793225
,,41.170724434773014,-8.649016456618963
,,41.170348365955576,-8.649101791478323
,,41.17045180807408,-8.648946964740315
,,41.170557758038164,-8.648794965897915
,,41.170722288772666,-8.648556942151618
,,41.171109751485844,-8.649059875488494
,,41.17101147818685,-8.648942986619291
,,41.170911928562504,-8.64882062492786
,,41.17115032125697,-8.649175841624823
,,41.17123537080169,-8.64921787350406
,,41.17131621442344,-8.649324848938946
,,41.171401759191745,-8.649425869767965
,,41.171485240118685,-8.649525691797907
,,41.17196135542043,-8.64983270837836
,,41.17181862631785,-8.650030397298622
,,41.17228107517281,-8.650391989341887
,,41.17235381655254,-8.650543345928982
,,41.17246831363993,-8.650684411147509
,,41.17270215226098,-8.651014654926046
,,41.17292809513631,-8.651259133263503
,,41.17306139054784,-8.651420282979736
,,41.17329546585536,-8.652042357202937
,,41.17318234600991,-8.651901885401495
,,41.17010847535013,-8.646665260986094
,,41.16985070874213,-8.646607283280005
,,41.16956483262421,-8.646021780053097
,,41.170454295453744,-8.641410887036029
,,41.17058540423987,-8.641689093962444
Porcelanosa Porto,,41.168622825178495,-8.643294741277982
,,41.16873606120209,-8.64313335915142
,,41.17065005605159,-8.640015448755204
,,41.170953986002026,-8.641317077446635
,,41.170620217331724,-8.640646298755907
Centro Empresarial do Porto,Rua Engenheiro Ferreira Dias,41.17105289041739,-8.642482375005057
,,41.171456024720335,-8.64286279262996
César Castro,Rua Engenheiro Ferreira Dias,41.171673904745845,-8.642580413712974
,,41.171071826454515,-8.642953311900964
,,41.17111459011629,-8.64335451496689
,,41.1704680748572,-8.644940876193088
,,41.17129534490664,-8.645585371455436
,,41.17100529001478,-8.645955118544082
,,41.171785992983914,-8.64610854478543
,,41.17194169455482,-8.646411365398329
,,41.17157401769217,-8.646493409023261
,,41.17140047629399,-8.646648629335955
,,41.17210965497098,-8.646579213798748
,,41.17224058625826,-8.646742488725867
,,41.17236978491852,-8.646903517355403
,,41.1725023,-8.647063650000002
,,41.17263814999999,-8.647226449999998
,,41.17190756369611,-8.647019154592652
,,41.171919545705414,-8.647417717529176
,,41.172274430193035,-8.64747579760711
,,41.17288559869741,-8.648289106885837
,,41.17259778662292,-8.647813344635798
,,41.172999107077715,-8.647669447283384
,,41.1732966,-8.64803415
,,41.17377114777571,-8.648604078055554
,,41.1737854089433,-8.64882245011257
,,41.17353204953009,-8.648984794501848
,,41.17339871664355,-8.64918734997394
,,41.170980243445996,-8.644232402553039
,,41.171308173911015,-8.644040483044652
,,41.171157348514015,-8.643931495019995
,,41.17119113411593,-8.643659958955768
,,41.17145520000661,-8.643561412494368
,,41.171776468690574,-8.6431760566466
,,41.171678220299306,-8.642900028297705
,,41.17225313925568,-8.64294663732539
,,41.17224611905687,-8.643262149115476
,,41.171953058400426,-8.643668701515285
,,41.17211488790653,-8.64364806089048
,,41.17252251612448,-8.643274941807023
,,41.17193785753757,-8.64419402425407
,,41.172266004829964,-8.644184939000887
,,41.17246750145909,-8.64418606152148
,,41.17239172210776,-8.643854666423554
,,41.17259986947268,-8.643606559241807
,,41.17275506954703,-8.64352727396168
,,41.17205650618053,-8.644745256272385
,,41.17180071449244,-8.644434188604958
,,41.171615491271766,-8.644204418862348
,,41.17129377785781,-8.644515146811004
,,41.17146292823321,-8.644523720904111
,,41.17158095123529,-8.645052797154765
,,41.171661655137505,-8.644772758239517
,,41.17179230562044,-8.644933452721586
,,41.17251384251247,-8.64477778094427
,,41.17303243295565,-8.643962356140522
,,41.172924885872646,-8.644983344911042
,,41.17249059897026,-8.646086348274567
,,41.17279539954364,-8.646434768284944
,,41.172920463889234,-8.646185279512338
,,41.17316669237927,-8.645222629312233
,,41.172877568085106,-8.645753533732128
,,41.173315389015386,-8.645383874192463
,,41.173430714238265,-8.645659660936975
,,41.17403570412818,-8.645891068326819
,,41.17379488822853,-8.646210763806673
,,41.17360422133384,-8.646299308360758
,,41.17330273848949,-8.64645726838823
,,41.17320677673129,-8.646582590001032
,,41.17348300703179,-8.646682940204176
,,41.173387686077156,-8.646809321076349
,,41.173203750000006,-8.6469413
,,41.17354956567371,-8.64707391808283
,,41.17375091553169,-8.645128152623489
,,41.17216590787765,-8.645662311003239
,,41.1747633,-8.646036450000002
,,41.17438962063811,-8.646494161797362
,,41.17425247375721,-8.64637864716415
,,41.174572617332146,-8.64605299428286
,,41.174450412609424,-8.646011190427604
,,41.17408328397416,-8.6468354167764
,,41.1739796585876,-8.647126038445112
,,41.173770619768185,-8.647364381671458
,,41.17358072725061,-8.647500572007228
,,41.17395511555783,-8.647930405430497
,,41.17420877097458,-8.647730007873879
,,41.17403923786285,-8.647526876374789
,,41.174403222435075,-8.64725896701489
,,41.17469273968177,-8.646841942649688
,,41.17502985900538,-8.646368904239665
,,41.17504233290624,-8.64666616159241
,,41.17483112821796,-8.646395867051556
,,41.17433204052791,-8.64838290342131
,,41.174467701194786,-8.647804265937964
,,41.174204561707015,-8.64820219074918
,,41.17471843431608,-8.647833636280993
,,41.17447875954598,-8.648175738911073
,,41.17479363494603,-8.648284241199901
,,41.17476465520619,-8.648696521090754
,,41.17514314670608,-8.648223704052564
,,41.17529388900067,-8.646643852065509
,,41.175459614536955,-8.646849990996829
,,41.175209776341106,-8.647202349718274
,,41.175044295394535,-8.646999305843465
,,41.174784949132444,-8.647366325877488
,,41.175222359022335,-8.647839147270583
,,41.17529385482531,-8.647439241444104
,,41.1755100463756,-8.647133334818381
,,41.17581464728952,-8.647703241842828
,,41.175968036359784,-8.647783676956562
,,41.17500647650002,-8.649057901502934
,,41.175268589332326,-8.648887433365436
,,41.175121788411445,-8.648703307308985
,,41.17538721100838,-8.648527885127843
,,41.17530027450912,-8.649550802275494
,,41.175289657488214,-8.649190732064223
,,41.17584805063352,-8.649057494869204
,,41.175769610847595,-8.64900183765887
,,41.17570006547224,-8.648915225413587
,,41.17563153876849,-8.648826176972419
,,41.17557935526989,-8.648726980851984
,,41.1764027065554,-8.648002553820135
,,41.17625711676422,-8.648207893242144
,,41.17596416833293,-8.64860595096882
,,41.175935609139735,-8.64831806449714
,,41.17577889100733,-8.648317117796617
,Rua Engenheiro Ferreira Dias,41.17668281465747,-8.648420672824942
,,41.17641965316783,-8.648853475751894
,,41.17621365713567,-8.648723610503264
,Rua Engenheiro Ferreira Dias,41.17700051570099,-8.648810483203462
,,41.176621670348844,-8.649128658470852
,,41.176788413268234,-8.649329140011577
,,41.17717584296761,-8.64934485694054
,,41.17675370807872,-8.649745420677247
,,41.17694403338149,-8.650083223246304
,,41.17718340312279,-8.650306561834467
,,41.177447460306894,-8.649928383217343
,,41.17767818398885,-8.649596950524696
,,41.17707363705008,-8.6515020570216
,,41.17746819166184,-8.652157718936849
,,41.17725180940707,-8.651668004884856
,,41.177372221312204,-8.651813794681722
,,41.17747385842078,-8.651984524591997
,,41.17759813539051,-8.652133797898205
,,41.177601114407935,-8.651824506547579
,,41.17741014001416,-8.651429244653585
,,41.17753646509754,-8.651327320476502
,,41.17761336088815,-8.65113463388227
,,41.17779382963364,-8.651733120805048
,,41.17763070758277,-8.650849218873608
,,41.17763943591165,-8.650557682997137
,,41.177791375004205,-8.650447295698761
,,41.17789739013614,-8.650867243530419
,,41.17799547534571,-8.650389479479829
,,41.17795748854477,-8.650029777381627
,,41.1778028262357,-8.650162192859092
,,41.17783998336457,-8.648625593917203
,,41.17768169813273,-8.648448753385559
,,41.17822051468677,-8.649589059179736
,,41.17801241910272,-8.649304614939984
,,41.1781343459754,-8.649111058909094
,,41.178144262423274,-8.648588935090608
,,41.1783364577222,-8.648727346782117
,,41.178413789935576,-8.64838315783159
,,41.17827316924753,-8.648222652622705
Würth Portugal - Porto,Rua Engenheiro Ferreira Dias,41.17800697095014,-8.648059832471997
,,41.177646771537866,-8.64738631924263
,,41.1777559929916,-8.647289692733988
,,41.17752276193265,-8.647558932246183
,,41.17737520480999,-8.647669803063033
,,41.17727133134295,-8.647825973193635
,,41.177166032481736,-8.647987622342516
,,41.17697305780884,-8.648041423362988
,,41.17661471982934,-8.647636459849865
,,41.17686461385111,-8.647491257048388
,,41.17716237950608,-8.647063549342409
,,41.17700526630923,-8.646965389196337
Aviz,Rua Engenheiro Ferreira Dias,41.17635951888101,-8.647004664339663
,,41.17659032772633,-8.646640511414759
,,41.17659861655373,-8.646400213592456
,,41.176776185473365,-8.646373795288975
,,41.17592208731252,-8.646801652731021
,,41.17631161916937,-8.646552136772252
,,41.176201195165895,-8.64640058387683
,,41.176089646136916,-8.646259229686903
,,41.17649456146441,-8.6459904844351
,,41.17635645,-8.64588135
,,41.17659944999999,-8.646081849999998
,,41.17557802195146,-8.64641110031065
,,41.175794616822955,-8.646221348241863
,,41.17581786607921,-8.646003681907715
,,41.17592036174118,-8.645932354460774
,,41.17606448924253,-8.645717425187662
,,41.17588515890715,-8.64520459169747
,,41.17425056524258,-8.643633008793255
,,41.174548063730896,-8.644052568411889
,,41.174253386344446,-8.644477946995378
,,41.174093500000005,-8.64400475
,,41.17334148467884,-8.64364629444229
,,41.17340379493556,-8.643506686669882
,,41.17362706187699,-8.643239389895603
,,41.17351616507648,-8.6430487538708
,,41.17302341902953,-8.643253181415313
,,41.17337755198119,-8.643066904440834
,,41.17327642286929,-8.642953301243635
,,41.17314981605253,-8.642846416067176
,,41.17271046176279,-8.642830285542269
,,41.17300102898234,-8.64264060749793
,,41.172837816091054,-8.64243726667181
,,41.17873587544879,-8.649951938793597
,,41.17877721940605,-8.650193425290027
,,41.17855450562502,-8.65020419305175
,,41.178928182712255,-8.650469328348276
,,41.178900649525104,-8.650579053753358
,,41.17861519069335,-8.650415165160002
,,41.17876752726164,-8.650711382748332
,,41.17851780934189,-8.650545816427293
,,41.17861629377139,-8.650747800000001
,,41.17839289602505,-8.65058498433742
,,41.1784689898966,-8.650758859623373
,,41.17859326021682,-8.649593887011978
,,41.17866504942363,-8.64943388044618
,,41.17875159834462,-8.64931467441126
,,41.17878118532737,-8.6491507308075
,,41.1788114961329,-8.649003367434105
,,41.1767197966068,-8.64526760574198
,,41.17682060369898,-8.645579214068231
,,41.17702009310325,-8.645726664727949
,,41.17716500781862,-8.645962359494325
,,41.1773667,-8.646100650000003
,,41.17775319087784,-8.645670804804732
,,41.177692522858976,-8.64594454463882
,,41.177737792850316,-8.646289319755828
,,41.177797,-8.646673550000001
,,41.17804352617109,-8.647003968662732
,,41.17787411526561,-8.646846817584604
,,41.17779714889959,-8.646975998399455
,,41.17806086815022,-8.647257155279096
,,41.17835867329931,-8.64757085518246
,,41.17838458160294,-8.647257703650316
,,41.17851742648536,-8.646921587334212
,,41.1783048566601,-8.64677154729179
,,41.178212940195344,-8.64635833007718
,,41.1781764512683,-8.646198733267346
,,41.17806409579733,-8.646699824296222
,,41.179101932921654,-8.642043139026315
,,41.179390213840115,-8.641508966098403
,,41.179328488449144,-8.641180549611262
,,41.17919019272916,-8.64094958967252
,,41.179279351717625,-8.64696407739231
,,41.17974112417303,-8.647864445917527
,,41.17968920015777,-8.647684584462382
,,41.17931660061206,-8.64789531432373
,,41.179987399999995,-8.648794149999999
,,41.179955023214696,-8.648571702401355
,,41.17985303266094,-8.648560325260553
,,41.1796959,-8.648527049999998
,,41.180093596059535,-8.649161948838575
,,41.18023300000001,-8.648750499999998
,,41.180274700000005,-8.64845855
,,41.18027592737525,-8.648172575376002
,,41.18031357295202,-8.647887725010046
,,41.18071064976365,-8.64816380408695
,,41.18076726799192,-8.647878965817496
,,41.181299008302446,-8.647599122443054
,,41.18122665265135,-8.647489646616828
,Estrada Interior da Circunvalação,41.18016927059259,-8.650078845926487
,,41.179916184357,-8.65001127334572
,,41.179847591054504,-8.649740581682074
,,41.179932469697604,-8.649714271939613
,,41.18040218701257,-8.649637843909268
Filipe Pinto Automóveis,,41.1805570115209,-8.649453480891424
,,41.180704542588444,-8.648606288908333
,,41.180649397878106,-8.648628876315371
,,41.18068634750319,-8.648913232707638
,,41.1804863,-8.64908815
,,41.180569586117535,-8.648613724005406
,,41.18053097547608,-8.648736168024987
,,41.180408451757884,-8.648580228328235
,,41.18036883618482,-8.6485013325596
,,41.1804564739151,-8.648806654642673
,,41.18030662297268,-8.648987442659218
,,41.18034590976202,-8.648856969639377
,,41.180208753187394,-8.648990652115696
,,41.180327647397206,-8.649238156965632
,,41.180243825703094,-8.649290471793078
,,41.18017629819731,-8.649155736670059
,,41.17711947548479,-8.64263865362361
,,41.17707019453738,-8.643123240443254
,,41.1768561,-8.64292265
,,41.177896940487116,-8.645897702442634
,,41.177400010137134,-8.645907406479227
,,41.17730110198281,-8.64583516813761
,,41.17721239824147,-8.645709346312872
,,41.177020985917785,-8.645472330786744
,,41.17689312023027,-8.645322145337154
,,41.1767045920972,-8.645149734896485
,,41.17670221646602,-8.645445105977252
,,41.17593012381117,-8.643357780312826
,,41.17596318440732,-8.643408340681317
,,41.17616139829961,-8.643423923774852
,,41.17603955154344,-8.643510561463302
,,41.176026119877065,-8.64332462618274
,,41.176343231162775,-8.643558069114523
,,41.176357322606094,-8.643421084595415
,,41.1765637002774,-8.643236355814935
,,41.176489617480755,-8.643204546780844
,,41.17667135003753,-8.643428173427663
,,41.17688494497905,-8.643220398883159
,,41.176797166889536,-8.643399384608527
,,41.17673054445778,-8.64343850036105
,,41.17663078480474,-8.643229907142233
,,41.176695451657295,-8.643127225343877
,,41.17674903363599,-8.64306836317229
,,41.17677298594133,-8.6432480295088
,,41.17677820503941,-8.642978067445593
,,41.17680286177493,-8.642834769623502
,,41.1767234,-8.642891350000001
,,41.17656379655747,-8.643008608013325
,,41.17646522902639,-8.642768137496748
,,41.17648342206132,-8.642628737010346
,,41.17643635936543,-8.642194305539793
,,41.176533755820635,-8.642128690602524
,,41.1767333329751,-8.642110850653804
,,41.17612240506688,-8.64222089195832
,,41.17663401247302,-8.641867984847678
,,41.176653919428944,-8.641788154451648
,,41.176698304451605,-8.641575305228796
,,41.17670538962017,-8.64149242291122
,,41.17684916945736,-8.64141235072863
,,41.17691275,-8.64136615
,,41.17688686347018,-8.641741973219009
,,41.17692641884576,-8.642375514641142
,,41.177169877118345,-8.642141118900055
,,41.17722264432982,-8.642085315395727
,,41.17714724878639,-8.641838431251431
,Rua Direita do Viso,41.17747572593513,-8.641866575605116
,Rua Direita do Viso,41.1774307,-8.641803150000001
,,41.177324747598675,-8.641639184459759
,,41.17727390317328,-8.641581619445978
,,41.17714325000001,-8.641469150000002
,,41.17708788586522,-8.64142056010835
,,41.17733462406501,-8.641074877123753
,,41.1776277,-8.64126075
,,41.17764237301761,-8.641118545561605
,,41.17757457955269,-8.640836490395095
,,41.17760371816569,-8.640562014414927
,,41.17773862160241,-8.640704555499413
,,41.17773609175206,-8.640903305287345
,,41.177897378377146,-8.640893135333119
,,41.15317235000001,-8.615036750000002
,,41.15306053019398,-8.615030761496875
,,41.1530721,-8.615164
,,41.166498352961845,-8.62308186705504
,,41.167083997113515,-8.622199881527942
,,41.167078011349844,-8.622747824184065
,,41.16655175236678,-8.622468589753854
,,41.16639215000001,-8.622892250000001
,,41.16737538969109,-8.622868981197604
,,41.162507291134354,-8.621626321862532
,,41.18150816133769,-8.646999685167959
,,41.18177673495537,-8.64652736499895
,,41.1822629171911,-8.645569848334848
,,41.18215856016777,-8.646003556191967
,,41.181990799999994,-8.64604965
,,41.18180037566118,-8.645872474054778
,,41.181879743003115,-8.645974468703637
,,41.18180494431584,-8.646253528583248
,,41.18176310198606,-8.646152643916695
,,41.18165997445158,-8.64607879663817
,,41.18161134184881,-8.645957918319885
,,41.18146885924157,-8.646217042240334
,,41.181532009751535,-8.645864361227195
,,41.18120977769522,-8.646175943192636
,,41.18119825040476,-8.64608351520148
,,41.181123245812515,-8.645714163944726
,,41.1810936965413,-8.646028921463179
,,41.180980641022394,-8.645747119540188
,,41.18086175311612,-8.645780452086099
,,41.18080225,-8.64588615
,,41.18142003551103,-8.64536106110326
,,41.18115946994951,-8.6451665219733
,,41.18101872192435,-8.644720937651874
,,41.18141686543938,-8.644286184413136
,,41.18124591844386,-8.644099655704409
,,41.1809996970381,-8.6440943497446
,,41.18098961872731,-8.643910210162877
,,41.18106937251574,-8.64400320493574
,,41.18089034704177,-8.643745229647866
,,41.180756092849606,-8.643700931890827
,,41.18062930677159,-8.6440942768066
,,41.18067809079307,-8.645458886155073
,,41.18032864842166,-8.645076259959133
,,41.180305134972876,-8.644998625458836
,,41.18017620744805,-8.645053383601914
,,41.180250886351224,-8.64489790339488
,,41.180166532358484,-8.644817052043537
,,41.18011859461136,-8.644753488044568
,,41.18000627371719,-8.64479389709274
,,41.18000820597152,-8.644655547695113
,,41.17991119768502,-8.644530519433893
,,41.17964761193894,-8.64365812346328
,,41.17968048422552,-8.644516806227706
,,41.17960169131688,-8.644620532846647
,,41.17960525,-8.644445099999999
,,41.17965698437758,-8.64413042020767
,,41.17948174649219,-8.644302806554565
,,41.179527172855444,-8.644068444005088
,,41.17943519160052,-8.644018669325177
,,41.17929361619133,-8.644246722925486
,,41.1794252039377,-8.643885006947125
,,41.179233215932015,-8.644520606878592
,,41.178864613406574,-8.644083187395994
,,41.178938412315546,-8.642737921035208
,,41.179033400067965,-8.642850968000689
,,41.17921956345707,-8.643660262910306
,,41.17913795028342,-8.643513069533586
,,41.178988774185186,-8.643513581157887
,,41.178967263942,-8.643638187876377
,,41.17882219120253,-8.643613541900269
,,41.178703218559235,-8.643615187228496
,,41.17868672563357,-8.643823252347955
,,41.178789545378706,-8.643719935369615
,,41.17824984596637,-8.643463660081963
,,41.178508265640936,-8.643586986983703
,,41.17846445948867,-8.643472442382393
,,41.17843653148587,-8.64363907649047
,,41.17838318737031,-8.643477069335502
,,41.178543633546994,-8.643794587710053
,,41.17898199631423,-8.643362721727417
,,41.17891229668703,-8.64340797893562
,,41.17882683291425,-8.643432101208425
,,41.1789255297808,-8.643246017384472
,,41.17884306630689,-8.643289081009641
,,41.17872581906557,-8.643385363516218
,,41.17879300118272,-8.643155340758769
,,41.178761132440435,-8.643276453030966
,,41.17862941196196,-8.643350703155674
,,41.17871653312476,-8.643049661885824
,,41.17857135635789,-8.643271787795836
,,41.178605281665185,-8.64304624987547
,,41.17867717014032,-8.643189709210358
,,41.17844300676959,-8.64330560688119
,,41.17847551317922,-8.643177404825959
,,41.17855119437727,-8.642964327538452
,,41.178502497597364,-8.642945260097578
,,41.17821931182994,-8.64272265817095
,,41.178482311010484,-8.642857630606054
,,41.17841959759458,-8.64284932070763
,,41.17839667145803,-8.64278033249338
,,41.17836299620349,-8.64316641496219
,,41.17826034528118,-8.643228074704417
,,41.178329497319865,-8.643110297161147
,,41.17817254548183,-8.643148428800824
,,41.17819760947024,-8.642871578939657
,,41.17826306626196,-8.642988713554923
,,41.18003914522087,-8.644189669117678
,,41.18014184094293,-8.64398634606976
,,41.18019757644787,-8.644425122169144
,,41.18037219587636,-8.644306098374619
,,41.18055434943287,-8.644463767120927
,,41.180270185399266,-8.644624360858197
,,41.18035269985291,-8.644671272979881
,,41.18053031790847,-8.644753113066944
,,41.18063647583883,-8.64501609653705
,,41.18069137788035,-8.644903372867615
,,41.182709519057546,-8.645437723107628
,,41.18262850452584,-8.645324992776535
,,41.18240347557849,-8.645473866752974
,,41.18251611752935,-8.645361419290372
,,41.1826795670233,-8.645647125201492
,,41.182559698240745,-8.645541452854962
,,41.18254760544625,-8.645783266666665
,,41.18257360441496,-8.645953274470221
,,41.1823689811003,-8.645887642307834
,,41.182308291986494,-8.645813108796073
,,41.1823774912316,-8.645601609253099
,,41.17672544840065,-8.64082280209493
,,41.17665411816016,-8.640624484861448
,,41.17661623655446,-8.640549281324887
,,41.17643862552897,-8.640748107559673
,,41.17651888580013,-8.640734428984098
,,41.17648338893286,-8.640594043769516
,,41.176387281060606,-8.640724824674212
,,41.17632391065401,-8.64068825433278
,,41.17630528112516,-8.640425984494723
,,41.17624998764893,-8.640635587049074
,,41.17623134679249,-8.640385651866737
,,41.17617375260945,-8.640732380628256
,,41.176178239580686,-8.640433055089845
,,41.17610474199187,-8.640557093343599
,,41.17605708234607,-8.640693488039512
,,41.17598215,-8.640851600000001
,,41.17601390141185,-8.640491333463514
,,41.17602574468251,-8.640206829962432
,,41.175938398343604,-8.640190874390198
,,41.17520790969607,-8.640300008590367
,,41.176456433794435,-8.641044874337299
,,41.176388049084544,-8.641044445210703
,,41.17651065405798,-8.640959852248134
,,41.17633234514444,-8.641370410038785
,,41.17619260962532,-8.641368789153095
,,41.17613258135563,-8.641277157188737
,,41.17608133345052,-8.641298576970813
,,41.17614210623406,-8.641389305598802
,,41.176047450770604,-8.641334935462638
,,41.17599557860885,-8.641431475603527
,,41.175957095413004,-8.641459515470398
,,41.17603023943734,-8.64139814167843
,,41.175915971559945,-8.641604485847072
,,41.17585088409958,-8.641603204457287
,,41.17581432670707,-8.641508109019375
,,41.175754562792235,-8.641545119722053
,,41.175559880159796,-8.641649136195937
,,41.17568207172171,-8.641657290267617
,,41.175595361824534,-8.641604480939463
,,41.17520551391802,-8.641436106201992
,,41.17515149404337,-8.641487724079832
,,41.17506907853507,-8.641480173182899
,,41.174977682949304,-8.641597117400968
,,41.17492501270109,-8.64172728775794
,,41.17510194156227,-8.641282889950025
,,41.17505034101405,-8.641336329574397
,,41.175011274330174,-8.64114260655083
,,41.17499191390585,-8.64120210954917
,,41.174927258894776,-8.641248622354682
,,41.17490865630849,-8.641090725926862
,,41.174828282122235,-8.641178947744987
,,41.176140454012575,-8.641036830725172
,,41.17614720000001,-8.640939300000003
,,41.176084062553606,-8.641083506547023
,,41.17609316776335,-8.640959375335932
,,41.1760450614923,-8.640966104954298
,,41.175988330536306,-8.641068995281316
,,41.176007518180455,-8.640972167092087
,,41.17592846183608,-8.641230103448953
,,41.17592321425776,-8.641141110792452
,,41.175917680796196,-8.641065231166193
,,41.175910322975724,-8.64098174279143
,,41.175858830143525,-8.641009751698705
,,41.17581075208672,-8.641012781961551
,,41.17577162787495,-8.641067048186352
,,41.17581198554062,-8.641331110383064
