Type,Location,Neighborhood,Residential,Shop,Work,Latitude,Longitude
cafe,,"Porto, Portugal",,,,41.15108935952164,-8.61718133695465
place_of_worship,,"Porto, Portugal",,,,41.15218016601447,-8.61731025673937
kindergarten,,"Porto, Portugal",,,,41.15018021633515,-8.619374743405762
kindergarten,Rua Miguel Bombarda,"Porto, Portugal",,,,41.14996931333092,-8.617443081405025
place_of_worship,Rua do Almada,"Porto, Portugal",,,,41.153292852917254,-8.611819385955489
place_of_worship,,"Porto, Portugal",,,,41.15107525510881,-8.610284087107598
pharmacy,Rua do Bonjardim,"Porto, Portugal",,,,41.15141166616409,-8.60868021685124
restaurant,Rua do Bonjardim,"Porto, Portugal",,,,41.151818979290056,-8.608489192132874
pharmacy,Rua do Bonjardim,"Porto, Portugal",,,,41.1506483562153,-8.608635590062237
cafe,Rua do Bonjardim,"Porto, Portugal",,,,41.15092993885172,-8.608471754678868
clinic,,"Porto, Portugal",,,,41.15084233905581,-8.607976942375416
cafe,Rua do Bonjardim,"Porto, Portugal",,,,41.15110391040042,-8.608260852734603
restaurant,Rua do Bonjardim,"Porto, Portugal",,,,41.153341337650374,-8.60784466454536
restaurant,Rua do Bonjardim,"Porto, Portugal",,,,41.153294064763884,-8.607850394894538
place_of_worship,,"Porto, Portugal",,,,41.15233942162683,-8.606313482605085
dentist,,"Porto, Portugal",,,,41.15180504992885,-8.605206925876129
cafe,,"Porto, Portugal",,,,41.150061883979205,-8.606442790788202
cafe,,"Porto, Portugal",,,,41.149592245122655,-8.604351377521363
cafe,,"Porto, Portugal",,,,41.15357527110416,-8.603632072452786
school,Rua da Alegria,"Porto, Portugal",,,,41.15297935279804,-8.604167104587404
cafe,,"Porto, Portugal",,,,41.15179778716834,-8.604834509037275
cafe,,"Porto, Portugal",,,,41.151407030852646,-8.605047386049453
school,Rua de António Carneiro,"Porto, Portugal",,,,41.14878524681598,-8.592769018502324
school,Rua de Cervantes,"Porto, Portugal",,,,41.16094869751146,-8.612488886653614
fire_station,Rua da Constituição,"Porto, Portugal",,,,41.164300831851264,-8.61453352240532
school,Rua Padre José Pacheco do Monte,"Porto, Portugal",,,,41.16364722121364,-8.616851103478156
clinic,Rua do Quanza,"Porto, Portugal",,,,41.1638285628008,-8.617935090548437
school,Rua do Zambeze,"Porto, Portugal",,,,41.16387828073104,-8.61898003270119
school,Rua do Melo,"Porto, Portugal",,,,41.15827482486389,-8.61780142782233
university,Rua do Doutor António Bernardino de Almeida,"Porto, Portugal",,,,41.180143618050856,-8.607186728441876
restaurant,Rua da Constituição,"Porto, Portugal",,,,41.162978249999995,-8.614402000000002
school,Rua de Santa Catarina,"Porto, Portugal",,,,41.15818657518876,-8.603944239531637
school,Rua do Bonjardim,"Porto, Portugal",,,,41.15890761184031,-8.60614295479236
school,Rua da Boavista,"Porto, Portugal",,,,41.15599449541633,-8.615240802016745
school,Rua de O Primeiro de Janeiro,"Porto, Portugal",,,,41.164433978942014,-8.643997745159137
school,Rua de O Primeiro de Janeiro,"Porto, Portugal",,,,41.162899024341,-8.64440238027385
school,Largo Padre Baltazar Guedes,"Porto, Portugal",,,,41.14133918832283,-8.594415535031368
police,,"Porto, Portugal",,,,41.150443743520185,-8.64089517683259
kindergarten,Rua de Antero de Quental,"Porto, Portugal",,,,41.16566480223695,-8.610574989472354
restaurant,Rua do Bom Sucesso,"Porto, Portugal",,,,41.15473103486454,-8.629013061404528
place_of_worship,,"Porto, Portugal",,,,41.15492733740026,-8.628981766647863
school,Rua do Doutor Sousa Avides,"Porto, Portugal",,,,41.15186459024686,-8.589372553824836
place_of_worship,Rua da Igreja de Paranhos,"Porto, Portugal",,,,41.173934814317356,-8.60543830436318
nursing_home,Rua Diamantina,"Porto, Portugal",,,,41.17809759775859,-8.579327315905086
hospital,,"Porto, Portugal",,,,41.17082520918362,-8.590596610839091
school,Rua do Douro,"Porto, Portugal",,,,41.164260799438004,-8.66022479857103
place_of_worship,Rua Ferreira Cardoso,"Porto, Portugal",,,,41.14707547669611,-8.597041585807974
university,Avenida Rodrigues de Freitas,"Porto, Portugal",,,,41.14516638598124,-8.600419452260732
school,,"Porto, Portugal",,,,41.149473072230826,-8.603059679497962
restaurant,,"Porto, Portugal",,,,41.15084074810995,-8.603255230633561
pharmacy,Rua da Firmeza,"Porto, Portugal",,,,41.15088510582458,-8.602412841628682
cafe,,"Porto, Portugal",,,,41.15089568617398,-8.602342512583132
restaurant,Rua da Firmeza,"Porto, Portugal",,,,41.15085524751647,-8.602858399928238
school,,"Porto, Portugal",,,,41.15070474850053,-8.603442387525893
restaurant,,"Porto, Portugal",,,,41.15319426778512,-8.603384435089039
school,,"Porto, Portugal",,,,41.15171175635813,-8.608592912021576
fire_station,,"Porto, Portugal",,,,41.1484897193748,-8.609975241723076
place_of_worship,,"Porto, Portugal",,,,41.14982101526246,-8.605556988574525
school,Largo do Padrão,"Porto, Portugal",,,,41.1473932449099,-8.60215031164399
college,,"Porto, Portugal",,,,41.14890917370542,-8.602760864409905
cafe,Ciclovia da Foz,"Porto, Portugal",,,,41.16861861575867,-8.688230708089163
cafe,,"Porto, Portugal",,,,41.18098771046158,-8.644215314071555
hospital,,"Porto, Portugal",,,,41.17114426710576,-8.629261167596896
school,Rua do Lagarteiro,"Porto, Portugal",,,,41.153075444470424,-8.568460473762801
place_of_worship,,"Porto, Portugal",,,,41.15439503395776,-8.573522111962525
place_of_worship,Rua de Paulo da Gama,"Porto, Portugal",,,,41.14879139465428,-8.655404900331373
townhall,Rua da Igreja de Ramalde,"Porto, Portugal",,,,41.16836898187375,-8.647623703311044
school,Avenida da Boavista,"Porto, Portugal",,,,41.163628368137566,-8.656977675949044
restaurant,Praceta Elaine Sanceau,"Porto, Portugal",,,,41.181082931714585,-8.648184259588511
place_of_worship,,"Porto, Portugal",,,,41.1469917440548,-8.589108118646601
place_of_worship,,"Porto, Portugal",,,,41.15174319051306,-8.593009348966246
place_of_worship,,"Porto, Portugal",,,,41.1515107055504,-8.592995676438905
bank,Avenida dos Aliados,"Porto, Portugal",,,,41.14700524145396,-8.610860825748041
restaurant,,"Porto, Portugal",,,,41.147133135688705,-8.610373029539073
place_of_worship,Rua de Sá da Bandeira,"Porto, Portugal",,,,41.146324210054395,-8.61069197815904
restaurant,Rua do Bonjardim,"Porto, Portugal",,,,41.1539289587022,-8.608026683550943
restaurant,Avenida do Brasil,"Porto, Portugal",,,,41.156928992275496,-8.682001633944795
restaurant,,"Porto, Portugal",,,,41.17826302564243,-8.608738210888983
restaurant,,"Porto, Portugal",,,,41.15662874183923,-8.681128242141257
school,Travessa da Prelada,"Porto, Portugal",,,,41.17062730552666,-8.633473764906139
place_of_worship,Largo de Santa Catarina,"Porto, Portugal",,,,41.14955054548505,-8.651340994189974
university,Rua Doutor António Bernardino de Almeida,"Porto, Portugal",,,,41.182073200999604,-8.603398060771145
school,Rua de Ourique,"Porto, Portugal",,,,41.16623643775262,-8.572926675999891
school,,"Porto, Portugal",,,,41.161302613206594,-8.567381054699469
place_of_worship,,"Porto, Portugal",,,,41.16537345000002,-8.5752062
place_of_worship,,"Porto, Portugal",,,,41.15230325175696,-8.617075455658116
place_of_worship,,"Porto, Portugal",,,,41.16880820339852,-8.648081385184636
place_of_worship,Rua da Igreja da Areosa,"Porto, Portugal",,,,41.175690949033346,-8.587477545071296
police,Travessa do Veloso,"Porto, Portugal",,,,41.17860855831097,-8.583162643170493
restaurant,Rua do Ouro,"Porto, Portugal",,,,41.14793550933707,-8.642761871900898
school,Rua de Vila Nova,"Porto, Portugal",,,,41.17340829121802,-8.67085900989596
townhall,Rua da Vilarinha,"Porto, Portugal",,,,41.17100036919313,-8.671160385643992
place_of_worship,,"Porto, Portugal",,,,41.1820016776837,-8.616217297109428
school,Rua de Frei Heitor Pinto,"Porto, Portugal",,,,41.148327286882186,-8.58965329347367
police,Rua do Vale Formoso,"Porto, Portugal",,,,41.1695647207545,-8.613334469385677
place_of_worship,,"Porto, Portugal",,,,41.16924211300324,-8.614788905139047
school,Rua Ribeiro de Sousa,"Porto, Portugal",,,,41.16579987770843,-8.61409040229058
school,,"Porto, Portugal",,,,41.16558293017426,-8.616302566147384
place_of_worship,,"Porto, Portugal",,,,41.16559036721304,-8.616203048407044
place_of_worship,,"Porto, Portugal",,,,41.156192512629616,-8.63233959539628
place_of_worship,,"Porto, Portugal",,,,41.14187699517535,-8.595027280622132
school,,"Porto, Portugal",,,,41.146018975314604,-8.591343896114283
clinic,,"Porto, Portugal",,,,41.14554150587749,-8.590211295129565
place_of_worship,,"Porto, Portugal",,,,41.14133340185825,-8.595245384037758
place_of_worship,,"Porto, Portugal",,,,41.16424486552519,-8.676981200379732
school,Rua dos Choupos,"Porto, Portugal",,,,41.17306818124816,-8.65876760304255
townhall,Rua de Álvaro Castelões,"Porto, Portugal",,,,41.170747316346066,-8.604240614992948
school,Rua de Augusto Lessa,"Porto, Portugal",,,,41.17058461485899,-8.601659605762125
police,Rua de São Roque da Lameira,"Porto, Portugal",,,,41.15949087777725,-8.581307843902417
place_of_worship,,"Porto, Portugal",,,,41.18051776683882,-8.58416194638867
school,,"Porto, Portugal",,,,41.15060490512388,-8.601721120274401
school,Rua de Alcântara,"Porto, Portugal",,,,41.17124141879255,-8.584544146347737
school,Rua Dom Agostinho de Jesus e Sousa,"Porto, Portugal",,,,41.153937092284124,-8.59850618976221
school,Rua de Henrique Moreira,"Porto, Portugal",,,,41.15190655022296,-8.670329030681543
cafe,,"Porto, Portugal",,,,41.142284239215115,-8.613745647123503
place_of_worship,,"Porto, Portugal",,,,41.143043013774374,-8.60794159510127
university,Rua Augusto Rosa,"Porto, Portugal",,,,41.143072416386815,-8.607703136610354
clinic,Praça da Rainha Dona Amélia,"Porto, Portugal",,,,41.15864325990243,-8.598191202576707
townhall,,"Porto, Portugal",,,,41.15439594610761,-8.648394220610763
college,,"Porto, Portugal",,,,41.16061805861311,-8.656342125448576
school,Rua Guerra Junqueiro,"Porto, Portugal",,,,41.15412436324937,-8.63741052701206
school,Rua da Cerca,"Porto, Portugal",,,,41.152515391971434,-8.673357810217386
townhall,,"Porto, Portugal",,,,41.15428808031162,-8.674781339342639
townhall,,"Porto, Portugal",,,,41.15428470529475,-8.674813630872181
place_of_worship,,"Porto, Portugal",,,,41.177370512330306,-8.641227337609257
place_of_worship,,"Porto, Portugal",,,,41.1672303916702,-8.66358028029952
place_of_worship,,"Porto, Portugal",,,,41.16679524749837,-8.662430590650963
school,Avenida Rodrigues de Freitas,"Porto, Portugal",,,,41.14490282966762,-8.602299270277214
place_of_worship,,"Porto, Portugal",,,,41.155183095087466,-8.62153509014257
place_of_worship,,"Porto, Portugal",,,,41.16039008183803,-8.62162545219301
school,,"Porto, Portugal",,,,41.14305940717955,-8.60356978859698
school,,"Porto, Portugal",,,,41.14306129085778,-8.604505902846503
community_centre,,"Porto, Portugal",,,,41.14457319713066,-8.604343985403723
place_of_worship,,"Porto, Portugal",,,,41.14457179154696,-8.603594933843702
community_centre,,"Porto, Portugal",,,,41.14375053978132,-8.602729222722632
clinic,,"Porto, Portugal",,,,41.165534486078855,-8.606700093554041
community_centre,,"Porto, Portugal",,,,41.14414666061919,-8.606017003513012
townhall,,"Porto, Portugal",,,,41.14439352341717,-8.60686669697316
university,,"Porto, Portugal",,,,41.176435412951456,-8.606264926921975
school,Rua António Silva Marinho,"Porto, Portugal",,,,41.17553483526148,-8.654814586638528
university,,"Porto, Portugal",,,,41.174826326813985,-8.658494317612835
place_of_worship,,"Porto, Portugal",,,,41.14467117588997,-8.608299673096504
place_of_worship,,"Porto, Portugal",,,,41.144636344286255,-8.608175246416183
restaurant,,"Porto, Portugal",,,,41.14165449618483,-8.616988604778243
cafe,,"Porto, Portugal",,,,41.1413234526504,-8.617278491942237
fire_station,,"Porto, Portugal",,,,41.17119176882255,-8.64176374959337
fire_station,,"Porto, Portugal",,,,41.17122869306517,-8.641656303593667
place_of_worship,,"Porto, Portugal",,,,41.175610374325935,-8.63288372883483
school,Rua das Cegonhas,"Porto, Portugal",,,,41.17827983443377,-8.638880138234112
school,,"Porto, Portugal",,,,41.17417428888286,-8.65330329878833
school,Rua do Padre Américo,"Porto, Portugal",,,,41.16650595586797,-8.639574934777583
hospital,,"Porto, Portugal",,,,41.165032907836924,-8.633391522280178
school,Rua João Rodrigues Cabrilho,"Porto, Portugal",,,,41.15489385572176,-8.66049456814051
police,Rua de São Roque da Lameira,"Porto, Portugal",,,,41.15905801102036,-8.586564282111128
school,Rua Rodrigo Álvares,"Porto, Portugal",,,,41.162013640132756,-8.586604964301348
place_of_worship,,"Porto, Portugal",,,,41.1748587770901,-8.601067749205711
place_of_worship,,"Porto, Portugal",,,,41.16607212538585,-8.625716311664704
place_of_worship,,"Porto, Portugal",,,,41.16679936345303,-8.625465371182505
marketplace,Praça da Alegria,"Porto, Portugal",,,,41.144378264032696,-8.599587650236549
place_of_worship,,"Porto, Portugal",,,,41.15278869386541,-8.660011437348672
school,Rua de Dom Estêvão da Gama,"Porto, Portugal",,,,41.17077325472252,-8.653122763175904
restaurant,,"Porto, Portugal",,,,41.173803356111854,-8.654067545387429
school,Praça Doutor Teotónio Pereira,"Porto, Portugal",,,,41.155897043683446,-8.589457611983649
place_of_worship,Rua da Boa Nova,"Porto, Portugal",,,,41.15039700096052,-8.623969563727638
kindergarten,Rua de Âncora,"Porto, Portugal",,,,41.15157546385278,-8.654022257407176
school,Largo da Póvoa de Varzim,"Porto, Portugal",,,,41.15111060510268,-8.654557233858743
place_of_worship,,"Porto, Portugal",,,,41.157532528755254,-8.630702093573083
cafe,,"Porto, Portugal",,,,41.17231092759366,-8.611597700271412
school,Rua Carlos da Maia,"Porto, Portugal",,,,41.1725784809687,-8.608599796638432
university,Rua de Delfim Maia,"Porto, Portugal",,,,41.17320371118102,-8.611153580302178
school,Rua Carlos Malheiro Dias,"Porto, Portugal",,,,41.160421694287365,-8.596192494318766
cafe,,"Porto, Portugal",,,,41.1447038389522,-8.612516321730848
place_of_worship,,"Porto, Portugal",,,,41.15763232047133,-8.58754500469863
clinic,,"Porto, Portugal",,,,41.15698277293759,-8.58930706302546
place_of_worship,,"Porto, Portugal",,,,41.15594224184275,-8.594158757046623
hospital,,"Porto, Portugal",,,,41.155047728512656,-8.593200627661055
place_of_worship,,"Porto, Portugal",,,,41.1598970538281,-8.665957884514322
police,,"Porto, Portugal",,,,41.14991787874837,-8.662145771866623
school,Rua de Tânger,"Porto, Portugal",,,,41.161689537392924,-8.66035080220362
school,Rua de Paulo da Gama,"Porto, Portugal",,,,41.149983996839545,-8.661089593781039
place_of_worship,,"Porto, Portugal",,,,41.14756637395711,-8.660929904273306
place_of_worship,,"Porto, Portugal",,,,41.14752284501225,-8.666731066294979
school,,"Porto, Portugal",,,,41.16866947930448,-8.668979128508722
university,Rua Professor Álvaro Rodrigues,"Porto, Portugal",,,,41.17735703485785,-8.663089050164805
place_of_worship,,"Porto, Portugal",,,,41.15462229581028,-8.654384891728077
school,,"Porto, Portugal",,,,41.15371135650113,-8.648013593400947
school,Rua João de Deus,"Porto, Portugal",,,,41.16182612485729,-8.63837062686766
place_of_worship,,"Porto, Portugal",,,,41.166020703365206,-8.636666616987432
place_of_worship,,"Porto, Portugal",,,,41.144842607789,-8.610349133091496
hospital,,"Porto, Portugal",,,,41.15990639265547,-8.60933559430368
place_of_worship,,"Porto, Portugal",,,,41.16115895817845,-8.602866295661542
restaurant,,"Porto, Portugal",,,,41.15250157398245,-8.67175405099912
restaurant,Avenida da Boavista,"Porto, Portugal",,,,41.16360953958251,-8.66159540571697
cafe,,"Porto, Portugal",,,,41.1732988473042,-8.6109822485422
library,,"Porto, Portugal",,,,41.17335170108305,-8.611215029281828
townhall,,"Porto, Portugal",,,,41.15740621266455,-8.578392739006414
place_of_worship,,"Porto, Portugal",,,,41.14683651722892,-8.577929548790364
place_of_worship,,"Porto, Portugal",,,,41.14712967047828,-8.573684783728728
place_of_worship,Rua do Outeiro do Tine,"Porto, Portugal",,,,41.150014455648325,-8.568666586454713
school,Rua Rainha Dona Estefânia,"Porto, Portugal",,,,41.15200082825997,-8.629316321404582
place_of_worship,,"Porto, Portugal",,,,41.160029762771984,-8.567667882019595
place_of_worship,,"Porto, Portugal",,,,41.15761134831852,-8.595671796180746
place_of_worship,,"Porto, Portugal",,,,41.15810714325608,-8.605475959477733
place_of_worship,,"Porto, Portugal",,,,41.142102200000004,-8.5955564
place_of_worship,,"Porto, Portugal",,,,41.14496614755239,-8.596196750416942
place_of_worship,,"Porto, Portugal",,,,41.145068125207466,-8.596755314436523
place_of_worship,,"Porto, Portugal",,,,41.1544273,-8.583158499999998
place_of_worship,,"Porto, Portugal",,,,41.146586484657064,-8.600208024129772
school,Campo 24 de Agosto,"Porto, Portugal",,,,41.14785672136966,-8.598425686267994
townhall,,"Porto, Portugal",,,,41.148020478045495,-8.598306930852232
place_of_worship,,"Porto, Portugal",,,,41.14579981409764,-8.595296478747375
place_of_worship,,"Porto, Portugal",,,,41.14984205,-8.67293595
place_of_worship,Rua do Padre Luís Cabral,"Porto, Portugal",,,,41.15002414485325,-8.672984282123466
place_of_worship,Rua Alto de Vila,"Porto, Portugal",,,,41.151025375445286,-8.673405844873141
place_of_worship,,"Porto, Portugal",,,,41.16006618961462,-8.578643669211688
place_of_worship,,"Porto, Portugal",,,,41.15991805,-8.58920175
place_of_worship,,"Porto, Portugal",,,,41.16061575045604,-8.596215648248899
place_of_worship,,"Porto, Portugal",,,,41.158528832430754,-8.598985642484829
school,Rua Latino Coelho,"Porto, Portugal",,,,41.159825726406474,-8.603514586508435
place_of_worship,,"Porto, Portugal",,,,41.15422117924788,-8.675896611725465
school,,"Porto, Portugal",,,,41.16105004842089,-8.605934133595408
marketplace,,"Porto, Portugal",,,,41.166576679274456,-8.606918670799606
school,Rua de Costa Cabral,"Porto, Portugal",,,,41.16636299806444,-8.599597252856865
police,Rua de Naulila,"Porto, Portugal",,,,41.16489610523374,-8.58981804881944
place_of_worship,,"Porto, Portugal",,,,41.1804187088385,-8.647574699561181
cafe,,"Porto, Portugal",,,,41.148825705121126,-8.672158264921272
cafe,,"Porto, Portugal",,,,41.170012439035,-8.67248292309958
clinic,Rua de Aníbal Cunha,"Porto, Portugal",,,,41.15401234738116,-8.620781040121921
clinic,,"Porto, Portugal",,,,41.15515120961816,-8.61697149862398
kindergarten,Rua Álvares Cabral,"Porto, Portugal",,,,41.1551162754294,-8.616798408805286
clinic,Rua da Boavista,"Porto, Portugal",,,,41.1563443636012,-8.620634767123992
restaurant,,"Porto, Portugal",,,,41.15542006426485,-8.62674176427448
bank,Avenida do Bessa,"Porto, Portugal",,,,41.16554739405521,-8.64382957850526
place_of_worship,,"Porto, Portugal",,,,41.15943104715817,-8.606136014785372
kindergarten,Rua de Gonçalo Cristóvão,"Porto, Portugal",,,,41.15373638977633,-8.605893180310403
police,Rua de António Carneiro,"Porto, Portugal",,,,41.14801872521607,-8.592448513014892
police,Rua do Heroísmo,"Porto, Portugal",,,,41.14673394508487,-8.592521890109662
cafe,,"Porto, Portugal",,,,41.15785934995663,-8.59430234718876
school,Rua da Escola Normal,"Porto, Portugal",,,,41.15490244244639,-8.603539126805394
place_of_worship,,"Porto, Portugal",,,,41.171355999999996,-8.583926099999998
school,,"Porto, Portugal",,,,41.171982292944556,-8.577841489559411
cafe,,"Porto, Portugal",,,,41.174109494062705,-8.577374925442232
place_of_worship,Estrada Interior da Circunvalação,"Porto, Portugal",,,,41.18150446549368,-8.618663574445943
clinic,Rua de Dom Estêvão da Gama,"Porto, Portugal",,,,41.17028709805779,-8.652739287879761
clinic,Rua do Molhe,"Porto, Portugal",,,,41.160254868836354,-8.681797720821812
cafe,Rua de Mouzinho da Silveira,"Porto, Portugal",,,,41.1434076345503,-8.613011301345722
police,Rua Júlio Lourenço Pinto,"Porto, Portugal",,,,41.15351821219125,-8.646419998774302
place_of_worship,,"Porto, Portugal",,,,41.15863904226919,-8.612279656958945
place_of_worship,,"Porto, Portugal",,,,41.14417640555695,-8.613817793067128
post_office,,"Porto, Portugal",,,,41.14528523357685,-8.606212763225411
college,Rua da Bandeirinha,"Porto, Portugal",,,,41.14483539891509,-8.62222229492971
place_of_worship,,"Porto, Portugal",,,,41.16019817244017,-8.624112080971505
place_of_worship,Campo dos Mártires da Pátria,"Porto, Portugal",,,,41.14429592214292,-8.617108889930622
place_of_worship,,"Porto, Portugal",,,,41.16740534510713,-8.635807558964077
place_of_worship,,"Porto, Portugal",,,,41.175124919924414,-8.61964021257672
kindergarten,Rua da Quinta Amarela,"Porto, Portugal",,,,41.1631427231321,-8.62651324457511
school,Rua de Arzila,"Porto, Portugal",,,,41.168430610615474,-8.615014747508798
place_of_worship,,"Porto, Portugal",,,,41.16957553233877,-8.608133747138469
school,Rua Marcechal Gomes da Costa,"Porto, Portugal",,,,41.157214396364935,-8.66639380508968
bank,,"Porto, Portugal",,,,41.15435968094993,-8.647797182091905
clinic,,"Porto, Portugal",,,,41.15014709999999,-8.6592013
restaurant,,"Porto, Portugal",,,,41.15647032505693,-8.679797280376217
restaurant,,"Porto, Portugal",,,,41.159260795233024,-8.684507987840703
kindergarten,Praça do Império,"Porto, Portugal",,,,41.15503667941259,-8.673543556533764
school,Rua do Falcão,"Porto, Portugal",,,,41.15906872415982,-8.574809913540356
community_centre,,"Porto, Portugal",,,,41.1573744,-8.57945355
university,,"Porto, Portugal",,,,41.18009630908408,-8.597122942064294
cafe,,"Porto, Portugal",,,,41.16633825000001,-8.603654800000003
place_of_worship,,"Porto, Portugal",,,,41.178296905878824,-8.571855410249638
police,,"Porto, Portugal",,,,41.15904871662646,-8.58627853973278
police,,"Porto, Portugal",,,,41.15874498597435,-8.586609757876836
place_of_worship,,"Porto, Portugal",,,,41.1498170480156,-8.598107320941423
school,Rua de António Carneiro,"Porto, Portugal",,,,41.15001451125148,-8.594553592154387
marketplace,,"Porto, Portugal",,,,41.15625503179085,-8.587725065603495
university,Rua Doutor Manuel Pereira da Silva,"Porto, Portugal",,,,41.17441224417345,-8.60281060932447
clinic,Rua Vale Formoso,"Porto, Portugal",,,,41.169652594059855,-8.612085457185133
kindergarten,,"Porto, Portugal",,,,41.17187116816998,-8.667541409682931
police,Rua da Vilarinha,"Porto, Portugal",,,,41.17129142542622,-8.67152243448632
clinic,Rua de Vila Nova,"Porto, Portugal",,,,41.17531068035875,-8.668453414514765
kindergarten,,"Porto, Portugal",,,,41.170583849944066,-8.66066136991225
kindergarten,,"Porto, Portugal",,,,41.17055170547419,-8.661275943469317
school,Rua de Macau,"Porto, Portugal",,,,41.17040026157017,-8.662037354806408
pharmacy,Estrada Interior da Circunvalação,"Porto, Portugal",,,,41.17715229995306,-8.657326450782643
restaurant,,"Porto, Portugal",,,,41.17684533934586,-8.662266697352523
university,,"Porto, Portugal",,,,41.16863160136226,-8.662664286401528
university,,"Porto, Portugal",,,,41.149404815438714,-8.631880079894676
school,,"Porto, Portugal",,,,41.172213000499426,-8.671579351807653
school,Avenida da Boavista,"Porto, Portugal",,,,41.167273678109765,-8.682158115406077
school,Rua do Marechal Saldanha,"Porto, Portugal",,,,41.165905745626475,-8.684687495051008
place_of_worship,,"Porto, Portugal",,,,41.15580195311254,-8.678927839936819
place_of_worship,,"Porto, Portugal",,,,41.157761308489015,-8.680748125994239
clinic,Rua de Pinho Leal,"Porto, Portugal",,,,41.16148777537669,-8.667556082137908
school,Rua da Escola,"Porto, Portugal",,,,41.15930870234302,-8.679667730310575
kindergarten,Rua do Teatro,"Porto, Portugal",,,,41.153196764810396,-8.676883713698414
cafe,,"Porto, Portugal",,,,41.151532858775084,-8.63166381059338
police,Rua do Monsenhor Manuel Marinho,"Porto, Portugal",,,,41.152248543047534,-8.675124167303313
restaurant,,"Porto, Portugal",,,,41.15042958657453,-8.675973658764851
place_of_worship,,"Porto, Portugal",,,,41.149153733819055,-8.670545812418824
place_of_worship,,"Porto, Portugal",,,,41.148661499999996,-8.669485899999998
school,Rua Cidade Nova do Recife,"Porto, Portugal",,,,41.1783643501056,-8.645812985472118
marketplace,,"Porto, Portugal",,,,41.17787849425396,-8.645391337669079
kindergarten,,"Porto, Portugal",,,,41.17631937321783,-8.644122148670045
school,Rua do Castelo de Guimarães,"Porto, Portugal",,,,41.169535088987885,-8.629172816974847
school,Rua de São Dinis,"Porto, Portugal",,,,41.1668682473012,-8.622663738544256
place_of_worship,,"Porto, Portugal",,,,41.16250567039982,-8.621768181977684
kindergarten,,"Porto, Portugal",,,,41.16956235628694,-8.654750116210149
marketplace,,"Porto, Portugal",,,,41.17110940108013,-8.655473755580473
school,Rua Felizardo Lima,"Porto, Portugal",,,,41.16584789518866,-8.653307755366919
kindergarten,,"Porto, Portugal",,,,41.17458216765156,-8.66020310123625
kindergarten,Rua do Lidador,"Porto, Portugal",,,,41.176043521875414,-8.661078089206597
school,Rua de Barbosa du Bocage,"Porto, Portugal",,,,41.15411142954043,-8.629742684219998
university,,"Porto, Portugal",,,,41.15415718030312,-8.644283662629835
university,Via Panorâmica,"Porto, Portugal",,,,41.15022829956356,-8.6358958782157
kindergarten,Rua do Lidador,"Porto, Portugal",,,,41.17263760338008,-8.660096507834137
school,Largo de Noêda,"Porto, Portugal",,,,41.14569650036368,-8.582738511430057
community_centre,,"Porto, Portugal",,,,41.17745067020099,-8.612430414359375
school,Rua Conde de Avranches,"Porto, Portugal",,,,41.17759013638422,-8.611589043839977
school,,"Porto, Portugal",,,,41.179935849562014,-8.611574696796376
cafe,,"Porto, Portugal",,,,41.16209397730347,-8.607454765164405
restaurant,Praia Homem do Leme,"Porto, Portugal",,,,41.160386662611735,-8.685223615820796
kindergarten,Rua da Fonte Moura,"Porto, Portugal",,,,41.16573238168613,-8.662721551031092
cafe,,"Porto, Portugal",,,,41.168647074274496,-8.686724921357044
bank,,"Porto, Portugal",,,,41.16336794360592,-8.663569959534858
bank,Avenida da Boavista,"Porto, Portugal",,,,41.16339191395047,-8.663879316538624
dentist,Avenida da Boavista,"Porto, Portugal",,,,41.16460766927172,-8.671021136024493
kindergarten,Avenida da Boavista,"Porto, Portugal",,,,41.16154614696466,-8.65368233374033
bank,,"Porto, Portugal",,,,41.160467717082284,-8.642408264386999
place_of_worship,,"Porto, Portugal",,,,41.16192595374079,-8.646793271974076
bank,,"Porto, Portugal",,,,41.16220278974052,-8.627643312417787
school,Rua da Renascença Portuguesa,"Porto, Portugal",,,,41.16565201891468,-8.586640803337403
bank,Avenida de Fernão de Magalhães,"Porto, Portugal",,,,41.159246749999994,-8.593218949999999
school,Rua de Costa Cabral,"Porto, Portugal",,,,41.1676649,-8.5931776
kindergarten,,"Porto, Portugal",,,,41.15778503075562,-8.635042433936347
clinic,Rua de Serralves,"Porto, Portugal",,,,41.15450833224027,-8.648424583415688
marketplace,,"Porto, Portugal",,,,41.162397375958214,-8.592245340644405
marketplace,,"Porto, Portugal",,,,41.15232873999315,-8.659142236216153
marketplace,,"Porto, Portugal",,,,41.14061986941381,-8.610860100443809
marketplace,,"Porto, Portugal",,,,41.14049135553124,-8.611829869091626
marketplace,,"Porto, Portugal",,,,41.14653071754764,-8.616155141957114
place_of_worship,Largo do Rio da Bica,"Porto, Portugal",,,,41.15090116005137,-8.670748331865362
place_of_worship,Rua da Bela,"Porto, Portugal",,,,41.149420569420414,-8.671853684226951
library,Rua Dom João IV,"Porto, Portugal",,,,41.146096135424024,-8.601424292143951
restaurant,Rua da Restauração,"Porto, Portugal",,,,41.14646308912897,-8.630876254278668
clinic,Rua de Azevedo,"Porto, Portugal",,,,41.15137806803042,-8.56763989945109
university,Rua de Diogo Botelho,"Porto, Portugal",,,,41.153284223720185,-8.672100762064707
